MODEL,SCENARIO,REGION,scenariotype,Database,tolerance,variable,growth0520,growth0550,divergence0519
WITCH_ROSE,ROSE 450 LO Fos,World,Policy,AR5,Other scenarios,carbonintensity,0.015244479138504574,-1.5446122542739973,-0.050827862178897676
WITCH_ROSE,ROSE 450 LO Oil,World,Policy,AR5,Other scenarios,carbonintensity,0.055571002054405794,-1.5553461914181987,-0.010501339262996456
WITCH_ROSE,ROSE 450 SL Gr,World,Policy,AR5,Other scenarios,carbonintensity,0.02159062917109833,-1.4776110474804998,-0.04448171214630392
WITCH_ROSE,ROSE 550 HI Coal,World,Policy,AR5,Other scenarios,carbonintensity,0.06121673983339315,-0.5741146347134239,-0.004855601484009098
WITCH_ROSE,ROSE 550 HI Fos,World,Policy,AR5,Other scenarios,carbonintensity,-0.036983579626739926,-0.5663726720225862,-0.10305592094414218
WITCH_ROSE,ROSE 550 HI Gas,World,Policy,AR5,Other scenarios,carbonintensity,0.14488251939982422,-0.5844012819184365,0.07881017808242197
WITCH_ROSE,ROSE 550 HI Pop,World,Policy,AR5,Other scenarios,carbonintensity,-0.3942829312944281,-0.5641671271008085,-0.46035527261183035
WITCH_ROSE,ROSE 550 LO Fos,World,Policy,AR5,Other scenarios,carbonintensity,0.013350741370275698,-0.563511135413655,-0.05272159994712655
WITCH_ROSE,ROSE 550 LO Oil,World,Policy,AR5,Other scenarios,carbonintensity,0.06081224030374699,-0.5733872406322169,-0.005260101013655261
WITCH_ROSE,ROSE 550 SL Gr,World,Policy,AR5,Other scenarios,carbonintensity,0.0699274461921936,-0.5178469225839777,0.0038551048747913486
WITCH_ROSE,ROSE BAU DEF,World,Baseline,AR5,Other scenarios,carbonintensity,0.27471296991670013,0.21479924121299954,0.20864062859929788
WITCH_ROSE,ROSE BAU FS Gr,World,Baseline,AR5,Other scenarios,carbonintensity,0.2705463380841757,0.2148570669486598,0.20447399676677347
WITCH_ROSE,ROSE BAU FS Gr SL Con,World,Baseline,AR5,Other scenarios,carbonintensity,0.22664198182613537,0.18158872197603881,0.16056964050873312
WITCH_ROSE,ROSE BAU HI Coal,World,Baseline,AR5,Other scenarios,carbonintensity,0.2800281143498575,0.12890339726023625,0.21395577303245528
WITCH_ROSE,ROSE BAU HI Fos,World,Baseline,AR5,Other scenarios,carbonintensity,0.27058914182443194,0.20764043134013077,0.2045168005070297
WITCH_ROSE,ROSE BAU HI Gas,World,Baseline,AR5,Other scenarios,carbonintensity,0.2748941982078119,0.21551779256223957,0.20882185689040966
WITCH_ROSE,ROSE BAU HI Pop,World,Baseline,AR5,Other scenarios,carbonintensity,0.21877871835592066,0.15892050007371794,0.15270637703851841
WITCH_ROSE,ROSE BAU LO Fos,World,Baseline,AR5,Other scenarios,carbonintensity,0.22429372154624838,0.052359783299939844,0.15822138022884613
WITCH_ROSE,ROSE BAU LO Oil,World,Baseline,AR5,Other scenarios,carbonintensity,0.2795970012909639,0.1296805344415377,0.21352465997356163
WITCH_ROSE,ROSE BAU LO Oil HI Gas,World,Baseline,AR5,Other scenarios,carbonintensity,0.2762665561295148,0.1275431870564956,0.21019421481211253
WITCH_ROSE,ROSE BAU SL Gr,World,Baseline,AR5,Other scenarios,carbonintensity,0.29580940296733393,0.21361769839533595,0.22973706164993168
WITCH_ROSE,ROSE BAU SL Gr SL Con,World,Baseline,AR5,Other scenarios,carbonintensity,0.23097225891679796,0.17000211687539046,0.1648999175993957
WITCH_ROSE,ROSE WEAK-2020 DEF,World,Policy,AR5,Other scenarios,carbonintensity,0.19213965667351118,-1.5424247184633049,0.12606731535610893
WITCH_ROSE,ROSE WEAK-2020 FS Gr,World,Policy,AR5,Other scenarios,carbonintensity,0.1838008791952579,-1.5910995774133556,0.11772853787785564
WITCH_ROSE,ROSE WEAK-2020 FS Gr SL Con,World,Policy,AR5,Other scenarios,carbonintensity,0.1251486530084971,-1.5368227849804899,0.05907631169109484
WITCH_ROSE,ROSE WEAK-2020 SL Gr,World,Policy,AR5,Other scenarios,carbonintensity,0.21395797793818017,-1.3947620460838155,0.14788563662077792
WITCH_ROSE,ROSE WEAK-2030 DEF,World,Policy,AR5,Other scenarios,carbonintensity,0.1921339871107246,-1.6859691630484008,0.12606164579332235
WITCH_ROSE,ROSE WEAK-2030 FS Gr,World,Policy,AR5,Other scenarios,carbonintensity,0.18391122383404124,-1.7419241118538251,0.11783888251663899
WITCH_ROSE,ROSE WEAK-2030 FS Gr SL Con,World,Policy,AR5,Other scenarios,carbonintensity,0.12516894798363154,-1.672445485915439,0.05909660666622929
WITCH_ROSE,ROSE WEAK-2030 SL Gr,World,Policy,AR5,Other scenarios,carbonintensity,0.21196948604739418,-1.6240253319986389,0.14589714472999193
WITCH_ROSE,ROSE WEAK-POL DEF,World,Policy,AR5,Other scenarios,carbonintensity,0.18309482387667342,0.08768058734599893,0.11702248255927117
WITCH_ROSE,ROSE WEAK-POL FS Gr,World,Policy,AR5,Other scenarios,carbonintensity,0.17234861661647116,0.09071794087036245,0.10627627529906891
WITCH_ROSE,ROSE WEAK-POL SL Gr,World,Policy,AR5,Other scenarios,carbonintensity,0.18675768350545252,0.1239522991189308,0.12068534218805027
WorldScan2,AMPERE3-450,World,Policy,AR5,Other scenarios,carbonintensity,-1.4634121774031605,-1.7652040635976876,-1.5294845187205628
WorldScan2,AMPERE3-450P-EU,World,Policy,AR5,Other scenarios,carbonintensity,-0.4551817262404434,-1.8553424195194088,-0.5212540675578456
WorldScan2,AMPERE3-550,World,Policy,AR5,Other scenarios,carbonintensity,-0.7636126016278292,-1.5267220319313484,-0.8296849429452314
WorldScan2,AMPERE3-CF450,World,Policy,AR5,Other scenarios,carbonintensity,-1.4410503096971952,-1.8029962578541596,-1.5071226510145974
WorldScan2,AMPERE3-CF550,World,Policy,AR5,Other scenarios,carbonintensity,-0.7553536166101557,-1.5287026935401136,-0.8214259579275579
WorldScan2,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,carbonintensity,-0.4551817262404434,-1.0093729121770423,-0.5212540675578456
WorldScan2,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,carbonintensity,-0.454234275705113,-1.0093753696999053,-0.5203066170225152
AIM/CGE,SSP2-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.6208564421416938,-2.045608678299864,0.0853080806494535
AIM/CGE,SSP2-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.6208564421416938,-0.5257437286597385,0.0853080806494535
AIM/CGE,SSP2-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.6208564421416938,0.6246503858524951,0.0853080806494535
AIM/CGE,SSP2-60,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.6208564421416938,0.9576831605912596,0.0853080806494535
AIM/CGE,SSP5-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.5956069436452818,-1.9393864076655494,0.060058582153041495
AIM/CGE,SSP5-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.5956069436452818,-0.30374264867108913,0.060058582153041495
AIM/CGE,SSP5-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.5956069436452818,0.3597471860289245,0.060058582153041495
AIM/CGE,SSP5-60,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.5956069436452818,0.8680896904106324,0.060058582153041495
IMAGE,SSP1-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.5129171073463372,0.3623927842453117,-0.022631254145903057
IMAGE,SSP1-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.5121585558493085,0.746629086241835,-0.023389805642931805
IMAGE,SSP1-Baseline,World,Baseline,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.5146807013465728,0.828143313152303,-0.020867660145667433
IMAGE,SSP2-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.4913716591667974,-0.5518320141025946,-0.04417670232544291
IMAGE,SSP2-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.6126668395895767,0.5131971706051294,0.07711847809733641
IMAGE,SSP3-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.608969225463402,-2.1270297962473155,0.073420863971161765
IMAGE,SSP4-Baseline,World,Baseline,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.4847794302836685,0.9369661239205287,-0.05076893120857173
WITCH-GLOBIOM,SSP1-19,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.475168378079405,-4.483406246291233,-0.06037998341283535
WITCH-GLOBIOM,SSP2-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.4874224435316326,-1.555419684747774,-0.04812591796060772
WITCH-GLOBIOM,SSP5-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,co2ffi,1.5616898651340942,-0.9090444746490789,0.02614150364185397
AIM/CGE,SSP2-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,1.0722764275807133,0.7683877080471054,-0.10410645212179714
AIM/CGE,SSP2-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,1.0722764275807133,0.7683877080471054,-0.10410645212179714
AIM/CGE,SSP2-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,1.0722764275807133,0.7683877080471054,-0.10410645212179714
AIM/CGE,SSP2-60,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,1.0722764275807133,0.7683877080471054,-0.10410645212179714
AIM/CGE,SSP5-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,0.9970197916192921,0.6174207866218732,-0.17936308808321832
AIM/CGE,SSP5-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,0.9970197916192921,0.6174207866218732,-0.17936308808321832
AIM/CGE,SSP5-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,0.9970197916192921,0.6174207866218732,-0.17936308808321832
AIM/CGE,SSP5-60,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,0.9970197916192921,0.6174207866218732,-0.17936308808321832
IMAGE,SSP1-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,0.9900558357412,0.5936825311728574,-0.1863270439613104
IMAGE,SSP1-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,0.9900558357412,0.5936825311728574,-0.1863270439613104
IMAGE,SSP1-Baseline,World,Baseline,SSP,0.1%/y tolerance 2005-2019,population,0.9900558357412,0.5936825311728574,-0.1863270439613104
IMAGE,SSP2-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,1.0734772039531866,0.7718360521168085,-0.10290567574932385
IMAGE,SSP2-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,1.0734772039531866,0.7718360521168085,-0.10290567574932385
IMAGE,SSP3-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,1.1386958098036597,0.9554020646760166,-0.037687069898850734
IMAGE,SSP4-Baseline,World,Baseline,SSP,0.1%/y tolerance 2005-2019,population,1.0636493909964528,0.7647170638926484,-0.1127334887060576
WITCH-GLOBIOM,SSP1-19,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,0.9953898456046417,0.5949218171201073,-0.1809930340978687
WITCH-GLOBIOM,SSP2-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,1.0789648376759569,0.7734228048030387,-0.09741804202655358
WITCH-GLOBIOM,SSP5-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,population,1.0034378929134746,0.6211091915515728,-0.1729449867890358
AIM/CGE,SSP2-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.824278262920619,2.327204716907079,0.6413443251159698
AIM/CGE,SSP2-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.824278262920619,2.3553394341943226,0.6413443251159698
AIM/CGE,SSP2-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.824278262920619,2.3789888530722667,0.6413443251159698
AIM/CGE,SSP2-60,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.824278262920619,2.3864924306669266,0.6413443251159698
AIM/CGE,SSP5-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.990903366048035,3.4569584019312836,0.8079694282433856
AIM/CGE,SSP5-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.990903366048035,3.507952689002845,0.8079694282433856
AIM/CGE,SSP5-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.990903366048035,3.5233651380320157,0.8079694282433856
AIM/CGE,SSP5-60,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.990903366048035,3.5322804704777906,0.8079694282433856
IMAGE,SSP1-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.829802829225952,3.0155995452055446,0.6468688914213025
IMAGE,SSP1-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.829802829225952,3.0155995452055446,0.6468688914213025
IMAGE,SSP1-Baseline,World,Baseline,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.829802829225952,3.0155995452055446,0.6468688914213025
IMAGE,SSP2-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.7324138769106794,2.3527220260735895,0.5494799391060301
IMAGE,SSP2-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.7324138769106794,2.3527220260735895,0.5494799391060301
IMAGE,SSP3-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.619605378060861,1.591505981957838,0.4366714402562115
IMAGE,SSP4-Baseline,World,Baseline,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.876191985285329,2.312462914383077,0.6932580474806795
WITCH-GLOBIOM,SSP1-19,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.7364183991186053,2.5450671179796003,0.553484461313956
WITCH-GLOBIOM,SSP2-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.6305975333555525,2.041256424732592,0.4476635955509032
WITCH-GLOBIOM,SSP5-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,pcgdp,2.808275456496716,3.245557025012983,0.6253415186920668
AIM/CGE,SSP2-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.237026832463857,-2.3490888395307112,-0.34718603513153545
AIM/CGE,SSP2-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.237026832463857,-2.2517316026596075,-0.34718603513153545
AIM/CGE,SSP2-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.237026832463857,-2.081014174282738,-0.34718603513153545
AIM/CGE,SSP2-60,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.237026832463857,-1.9374838316984406,-0.34718603513153545
AIM/CGE,SSP5-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.4580420146832496,-2.956117504129054,-0.5682012173509279
AIM/CGE,SSP5-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.4580420146832496,-2.7062333558115013,-0.5682012173509279
AIM/CGE,SSP5-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.4580420146832496,-2.629746766818791,-0.5682012173509279
AIM/CGE,SSP5-60,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.4580420146832496,-2.593499237635128,-0.5682012173509279
IMAGE,SSP1-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.4874403738392203,-2.7942367384926765,-0.5975995765068987
IMAGE,SSP1-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.4837012162390693,-2.5665786087664086,-0.5938604189067476
IMAGE,SSP1-Baseline,World,Baseline,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.480720012810386,-2.523444813318208,-0.5908792154780642
IMAGE,SSP2-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.2796501709897994,-2.5260526266465098,-0.3898093736574777
IMAGE,SSP2-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.2009916889550203,-2.1627480676640665,-0.3111508916226986
IMAGE,SSP3-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.1134894133871462,-2.2612975307942067,-0.22364861605482456
IMAGE,SSP4-Baseline,World,Baseline,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.4228270168229633,-1.8763077342651773,-0.5329862194906416
WITCH-GLOBIOM,SSP1-19,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-2.2495745184351774,-3.292185239609553,-0.35973372110285573
WITCH-GLOBIOM,SSP2-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-1.7912801399081897,-2.2666127510850527,0.098560657424132
WITCH-GLOBIOM,SSP5-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,energyintensity,-1.961618357761612,-2.658944064944931,-0.07177756042929029
AIM/CGE,SSP2-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,-0.038671415895781935,-2.7921122637233373,-0.10474375721318419
AIM/CGE,SSP2-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,-0.038671415895781935,-1.3977392682415593,-0.10474375721318419
AIM/CGE,SSP2-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,-0.038671415895781935,-0.441712000984139,-0.10474375721318419
AIM/CGE,SSP2-60,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,-0.038671415895781935,-0.25971314642433196,-0.10474375721318419
AIM/CGE,SSP5-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,0.06572580066120426,-3.0576480920896523,-3.465406561979911e-4
AIM/CGE,SSP5-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,0.06572580066120426,-1.7228827684843058,-3.465406561979911e-4
AIM/CGE,SSP5-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,0.06572580066120426,-1.1512919718061732,-3.465406561979911e-4
AIM/CGE,SSP5-60,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,0.06572580066120426,-0.6881123290539034,-3.465406561979911e-4
IMAGE,SSP1-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,0.18049881621840536,-0.45265255364041385,0.1144264749010031
IMAGE,SSP1-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,0.17600110712122552,-0.2960743813701585,0.10992876580382327
IMAGE,SSP1-Baseline,World,Baseline,SSP,0.1%/y tolerance 2005-2019,carbonintensity,0.17554204918980676,-0.25769394990789096,0.10946970787240451
IMAGE,SSP2-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,-0.034869250707269206,-1.150337465646483,-0.10094159202467146
IMAGE,SSP2-45,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,0.00776744768073101,-0.4486128399212024,-0.05830489363667124
IMAGE,SSP3-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,-0.035842549013972214,-2.4126403120869635,-0.10191489033137446
IMAGE,SSP4-Baseline,World,Baseline,SSP,0.1%/y tolerance 2005-2019,carbonintensity,-0.03223492917515003,-0.26390612009001946,-0.09830727049255228
WITCH-GLOBIOM,SSP1-19,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,-0.00706534820866489,-4.331209941781387,-0.07313768952606714
WITCH-GLOBIOM,SSP2-26,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,-0.4308597875916873,-2.1034861631983524,-0.49693212890908955
WITCH-GLOBIOM,SSP5-34,World,Policy,SSP,0.1%/y tolerance 2005-2019,carbonintensity,-0.28840512651448447,-2.1167666262687037,-0.3544774678318867
AIM/CGE,SSP2-19,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.639779523175875,-4.919163555021148,0.10423116168363467
AIM/CGE,SSP2-26,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.6208564421416938,-2.045608678299864,0.0853080806494535
AIM/CGE,SSP2-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.6208564421416938,-0.5257437286597385,0.0853080806494535
AIM/CGE,SSP2-45,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.6208564421416938,0.6246503858524951,0.0853080806494535
AIM/CGE,SSP2-60,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.6208564421416938,0.9576831605912596,0.0853080806494535
AIM/CGE,SSP4-26,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.8055105912530323,-1.5513029198500543,0.269962229760792
AIM/CGE,SSP4-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.8055105912530323,-0.12181297507975192,0.269962229760792
AIM/CGE,SSP4-45,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.8055105912530323,0.5812096299860572,0.269962229760792
AIM/CGE,SSP5-26,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.5956069436452818,-1.9393864076655494,0.060058582153041495
AIM/CGE,SSP5-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.5956069436452818,-0.30374264867108913,0.060058582153041495
AIM/CGE,SSP5-45,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.5956069436452818,0.3597471860289245,0.060058582153041495
AIM/CGE,SSP5-60,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.5956069436452818,0.8680896904106324,0.060058582153041495
IMAGE,SSP1-26,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.3046316501106503,-0.9310649763952247,-0.23091671138158998
IMAGE,SSP1-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.5129171073463372,0.3623927842453117,-0.022631254145903057
IMAGE,SSP1-45,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.5121585558493085,0.746629086241835,-0.023389805642931805
IMAGE,SSP1-Baseline,World,Baseline,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.5146807013465728,0.828143313152303,-0.020867660145667433
IMAGE,SSP2-26,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.2488578115173372,-2.836710201832536,-0.28669054997490306
IMAGE,SSP2-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.4913716591667974,-0.5518320141025946,-0.04417670232544291
IMAGE,SSP2-45,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.6126668395895767,0.5131971706051294,0.07711847809733641
IMAGE,SSP2-60,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.6864484438279348,1.12739465992272,0.15090008233569452
IMAGE,SSP2-Baseline,World,Baseline,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.758543471319835,1.2221421370318295,0.22299510982759463
IMAGE,SSP3-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.608969225463402,-2.1270297962473155,0.073420863971161765
IMAGE,SSP3-45,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.786346918020243,0.17516486116375932,0.25079855652800265
IMAGE,SSP4-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.3231378577601305,-0.7618903015164078,-0.2124105037321098
IMAGE,SSP4-45,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.4124634416741462,0.512547844244556,-0.12308491981809411
IMAGE,SSP4-60,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.4161915342748561,0.8885981465554593,-0.11935682721738416
IMAGE,SSP4-Baseline,World,Baseline,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.4847794302836685,0.9369661239205287,-0.05076893120857173
REMIND-MAGPIE,SSP2-19,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.7412810693783598,NA,0.20573270788611953
REMIND-MAGPIE,SSP2-26,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.7412810693783598,-1.3536212535615277,0.20573270788611953
REMIND-MAGPIE,SSP2-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.7412810693783598,-0.07106215494178435,0.20573270788611953
REMIND-MAGPIE,SSP2-45,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.7412810693783598,0.44921400469310885,0.20573270788611953
REMIND-MAGPIE,SSP2-60,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.7412810693783598,1.2162428606938471,0.20573270788611953
REMIND-MAGPIE,SSP5-19,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.7412810693783598,NA,0.20573270788611953
REMIND-MAGPIE,SSP5-26,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.7412810693783598,-0.7432085296884909,0.20573270788611953
REMIND-MAGPIE,SSP5-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.7412810693783598,0.48758689182839593,0.20573270788611953
REMIND-MAGPIE,SSP5-45,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.7412810693783598,0.8289359003362802,0.20573270788611953
REMIND-MAGPIE,SSP5-60,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.7412810693783598,1.500873810543059,0.20573270788611953
WITCH-GLOBIOM,SSP1-19,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.475168378079405,-4.483406246291233,-0.06037998341283535
WITCH-GLOBIOM,SSP2-26,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.4874224435316326,-1.555419684747774,-0.04812591796060772
WITCH-GLOBIOM,SSP5-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,co2ffi,1.5616898651340942,-0.9090444746490789,0.02614150364185397
AIM/CGE,SSP2-19,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,1.0722764275807133,0.7683877080471054,-0.10410645212179714
AIM/CGE,SSP2-26,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,1.0722764275807133,0.7683877080471054,-0.10410645212179714
AIM/CGE,SSP2-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,1.0722764275807133,0.7683877080471054,-0.10410645212179714
AIM/CGE,SSP2-45,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,1.0722764275807133,0.7683877080471054,-0.10410645212179714
AIM/CGE,SSP2-60,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,1.0722764275807133,0.7683877080471054,-0.10410645212179714
AIM/CGE,SSP4-26,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,1.0612410951621598,0.7582763076249006,-0.11514178454035062
AIM/CGE,SSP4-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,1.0612410951621598,0.7582763076249006,-0.11514178454035062
AIM/CGE,SSP4-45,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,1.0612410951621598,0.7582763076249006,-0.11514178454035062
AIM/CGE,SSP5-26,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,0.9970197916192921,0.6174207866218732,-0.17936308808321832
AIM/CGE,SSP5-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,0.9970197916192921,0.6174207866218732,-0.17936308808321832
AIM/CGE,SSP5-45,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,0.9970197916192921,0.6174207866218732,-0.17936308808321832
AIM/CGE,SSP5-60,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,0.9970197916192921,0.6174207866218732,-0.17936308808321832
IMAGE,SSP1-26,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,0.9900558357412,0.5936825311728574,-0.1863270439613104
IMAGE,SSP1-34,World,Policy,SSP,0.3%/y tolerance 2005-2019,population,0.9900558357412,0.5936825311728574,-0.1863270439613104
