MODEL,SCENARIO,REGION,scenariotype,Database,tolerance,variable,growth0520,growth0550,divergence0550aps
REMIND 1.3,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,pcgdp,2.253056366578197,2.032719172784173,0.12067574322651375
REMIND 1.3,AME Reference,World,Baseline,AR5,Other scenarios,pcgdp,2.345157538368194,2.090070689434139,0.17802725987647983
REMIND 1.4,ROSE 450 DEF,World,Policy,AR5,Other scenarios,pcgdp,2.0758985068000158,2.160628462368648,0.24858503281098865
REMIND 1.4,ROSE 450 FS Gr,World,Policy,AR5,Other scenarios,pcgdp,2.1948360098877018,2.489414134779319,0.5773707052216597
REMIND 1.4,ROSE 450 FS Gr SL Con,World,Policy,AR5,Other scenarios,pcgdp,1.904434827771482,2.1244772544776995,0.21243382492004037
REMIND 1.4,ROSE 450 HI Coal,World,Policy,AR5,Other scenarios,pcgdp,2.061772307025329,2.156219909353677,0.24417647979601775
REMIND 1.4,ROSE 450 HI Fos,World,Policy,AR5,Other scenarios,pcgdp,2.1259432502680182,2.165329760050937,0.253286330493278
REMIND 1.4,ROSE 450 HI Pop,World,Policy,AR5,Other scenarios,pcgdp,1.4586965274136074,1.3192742616802515,-0.5927691678774076
REMIND 1.4,ROSE 450 LO Fos,World,Policy,AR5,Other scenarios,pcgdp,2.0557050826612526,2.157648152418167,0.24560472286050783
REMIND 1.4,ROSE 450 LO Oil,World,Policy,AR5,Other scenarios,pcgdp,2.065713896369097,2.1575776029269402,0.24553417336928107
REMIND 1.4,ROSE 450 SL Gr,World,Policy,AR5,Other scenarios,pcgdp,1.9494302766343925,1.8116207750107054,-0.10042265454695376
REMIND 1.4,ROSE 550 DEF,World,Policy,AR5,Other scenarios,pcgdp,2.123130955117129,2.18396113161307,0.27191770205541066
REMIND 1.4,ROSE 550 FS Gr,World,Policy,AR5,Other scenarios,pcgdp,2.2411607549156782,2.5127352593154884,0.6006918297578292
REMIND 1.4,ROSE 550 FS Gr SL Con,World,Policy,AR5,Other scenarios,pcgdp,1.9488671373428683,2.146371017998088,0.234327588440429
REMIND 1.4,ROSE 550 HI Coal,World,Policy,AR5,Other scenarios,pcgdp,2.1072615899635734,2.176975328205953,0.26493189864829403
REMIND 1.4,ROSE 550 HI Fos,World,Policy,AR5,Other scenarios,pcgdp,2.173634551589541,2.192254637298995,0.2802112077413359
REMIND 1.4,ROSE 550 HI Gas,World,Policy,AR5,Other scenarios,pcgdp,2.1244872575709195,2.1851636434251156,0.27312021386745644
REMIND 1.4,ROSE 550 HI Pop,World,Policy,AR5,Other scenarios,pcgdp,1.5110499007517693,1.3482980459786298,-0.5637453835790294
REMIND 1.4,ROSE 550 LO Fos,World,Policy,AR5,Other scenarios,pcgdp,2.0954885454518886,2.1795872983904965,0.2675438688328373
REMIND 1.4,ROSE 550 LO Oil,World,Policy,AR5,Other scenarios,pcgdp,2.1103148605895443,2.178688745085617,0.2666453155279578
REMIND 1.4,ROSE 550 SL Gr,World,Policy,AR5,Other scenarios,pcgdp,1.9974140360246768,1.8350455096649219,-0.0769979198927373
REMIND 1.4,ROSE BAU DEF,World,Baseline,AR5,Other scenarios,pcgdp,2.1499290496753787,2.2148581905197613,0.30281476096210214
REMIND 1.4,ROSE BAU FS Gr,World,Baseline,AR5,Other scenarios,pcgdp,2.2683392258082575,2.5445684044349237,0.6325249748772646
REMIND 1.4,ROSE BAU FS Gr SL Con,World,Baseline,AR5,Other scenarios,pcgdp,1.973250323461026,2.175277883528024,0.2632344539703648
REMIND 1.4,ROSE BAU HI Coal,World,Baseline,AR5,Other scenarios,pcgdp,2.1299399628647464,2.2043178665743848,0.2922744370167256
REMIND 1.4,ROSE BAU HI Fos,World,Baseline,AR5,Other scenarios,pcgdp,2.209003866745978,2.232214113979896,0.32017068442223695
REMIND 1.4,ROSE BAU HI Gas,World,Baseline,AR5,Other scenarios,pcgdp,2.156401722476578,2.2198680795018673,0.3078246499442081
REMIND 1.4,ROSE BAU HI Pop,World,Baseline,AR5,Other scenarios,pcgdp,1.5394329860668658,1.3756475955242131,-0.536395834033446
REMIND 1.4,ROSE BAU LO Fos,World,Baseline,AR5,Other scenarios,pcgdp,2.1050628773767004,2.1925780791570304,0.28053464959937124
REMIND 1.4,ROSE BAU LO Oil,World,Baseline,AR5,Other scenarios,pcgdp,2.1405847589982114,2.213596252153371,0.3015528225957118
REMIND 1.4,ROSE BAU SL Gr,World,Baseline,AR5,Other scenarios,pcgdp,2.023887775467206,1.864912882792535,-0.04713054676512418
REMIND 1.4,ROSE WEAK-2020 DEF,World,Policy,AR5,Other scenarios,pcgdp,2.1347428406917386,2.147347633789857,0.23530420423219778
REMIND 1.4,ROSE WEAK-2030 DEF,World,Policy,AR5,Other scenarios,pcgdp,2.137454667107299,2.1127603581776615,0.20071692862000234
REMIND 1.4,ROSE WEAK-POL DEF,World,Policy,AR5,Other scenarios,pcgdp,2.136857991255532,2.206407423946352,0.29436399438869265
REMIND 1.5,AMPERE2-450-Conv-HST,World,Policy,AR5,Other scenarios,pcgdp,2.121361116602512,1.9125428988328688,4.994692752096075e-4
REMIND 1.5,AMPERE2-450-Conv-LST,World,Policy,AR5,Other scenarios,pcgdp,2.0978022275593373,1.9671533240333536,0.055109894475694476
REMIND 1.5,AMPERE2-450-Conv-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.0095189688569564,2.0615360052579095,0.14949257570025032
REMIND 1.5,AMPERE2-450-EERE-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.1806827480703816,2.2640098292882667,0.3519663997306075
REMIND 1.5,AMPERE2-450-FullTech-HST,World,Policy,AR5,Other scenarios,pcgdp,2.1280815364140793,2.1193210604906434,0.20727763093298424
REMIND 1.5,AMPERE2-450-FullTech-LST,World,Policy,AR5,Other scenarios,pcgdp,2.1072123181855433,2.1315280426104897,0.2194846130528305
REMIND 1.5,AMPERE2-450-FullTech-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.0903637624025846,2.1436924838045552,0.23164905424689608
REMIND 1.5,AMPERE2-450-LimBio-HST,World,Policy,AR5,Other scenarios,pcgdp,2.1280481814910956,2.0368248682598673,0.12478143870220815
REMIND 1.5,AMPERE2-450-LimBio-LST,World,Policy,AR5,Other scenarios,pcgdp,2.105671017388377,2.0440471814841112,0.13200375192645208
REMIND 1.5,AMPERE2-450-LimBio-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.043662319350415,2.1069716359989403,0.19492820644128117
REMIND 1.5,AMPERE2-450-LimSW-HST,World,Policy,AR5,Other scenarios,pcgdp,2.122096885913211,2.0733792051682363,0.1613357756105771
REMIND 1.5,AMPERE2-450-LimSW-LST,World,Policy,AR5,Other scenarios,pcgdp,2.100195895229966,2.0918842216737823,0.17984079211612314
REMIND 1.5,AMPERE2-450-LimSW-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.0642281747161446,2.1135783785766513,0.20153494901899216
REMIND 1.5,AMPERE2-450-LowEI-HST,World,Policy,AR5,Other scenarios,pcgdp,2.2693170707793913,2.2993000125032537,0.3872565829455945
REMIND 1.5,AMPERE2-450-LowEI-LST,World,Policy,AR5,Other scenarios,pcgdp,2.2515334710730643,2.307202642537239,0.39515921297958
REMIND 1.5,AMPERE2-450-LowEI-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.239492875704414,2.312652817460952,0.40060938790329303
REMIND 1.5,AMPERE2-450-NoCCS-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.0169635313664473,2.0913290989181657,0.1792856693605065
REMIND 1.5,AMPERE2-450-NucOff-HST,World,Policy,AR5,Other scenarios,pcgdp,2.1253021383888537,2.1114772786588727,0.19943384910121353
REMIND 1.5,AMPERE2-450-NucOff-LST,World,Policy,AR5,Other scenarios,pcgdp,2.1035766396266924,2.125118806132487,0.2130753765748279
REMIND 1.5,AMPERE2-450-NucOff-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.087086425144342,2.1379434985125636,0.22590006895490444
REMIND 1.5,AMPERE2-550-Conv-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.087238443764778,2.130232622670801,0.2181891931131419
REMIND 1.5,AMPERE2-550-EERE-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.2414908420307595,2.3150542424120486,0.40301081285438944
REMIND 1.5,AMPERE2-550-FullTech-HST,World,Policy,AR5,Other scenarios,pcgdp,2.1280815364140793,2.1623292050377865,0.2502857754801273
REMIND 1.5,AMPERE2-550-FullTech-LST,World,Policy,AR5,Other scenarios,pcgdp,2.1072123181855433,2.1682619937361736,0.2562185641785144
REMIND 1.5,AMPERE2-550-FullTech-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.117475099199109,2.1673392416105326,0.25529581205287344
REMIND 1.5,AMPERE2-550-LimBio-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.1037278303024705,2.1529551407606102,0.24091171120295107
REMIND 1.5,AMPERE2-550-LimSW-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.104630107669152,2.1505213714556404,0.23847794189798122
REMIND 1.5,AMPERE2-550-LowEI-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.2583934644284414,2.3283647121734123,0.4163212826157532
REMIND 1.5,AMPERE2-550-NoCCS-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.0970106984951897,2.1431029873440917,0.2310595577864325
REMIND 1.5,AMPERE2-550-NucOff-OPT,World,Policy,AR5,Other scenarios,pcgdp,2.114622443397482,2.164055405319879,0.2520119757622197
REMIND 1.5,AMPERE2-Base-Conv-OPT,World,Baseline,AR5,Other scenarios,pcgdp,2.1400291650917564,2.1943150159258846,0.28227158636822547
REMIND 1.5,AMPERE2-Base-EERE-OPT,World,Baseline,AR5,Other scenarios,pcgdp,2.2709710943295276,2.3424275770977743,0.4303841475401151
REMIND 1.5,AMPERE2-Base-FullTech-OPT,World,Baseline,AR5,Other scenarios,pcgdp,2.143491138119889,2.1989176565062727,0.28687422694861353
REMIND 1.5,AMPERE2-Base-LimBio-OPT,World,Baseline,AR5,Other scenarios,pcgdp,2.143107442682653,2.198391584144268,0.2863481545866089
REMIND 1.5,AMPERE2-Base-LimSW-OPT,World,Baseline,AR5,Other scenarios,pcgdp,2.140818212653623,2.195651185474148,0.2836077559164887
REMIND 1.5,AMPERE2-Base-LowEI-OPT,World,Baseline,AR5,Other scenarios,pcgdp,2.271560753373916,2.3427321887881467,0.43068875923048755
REMIND 1.5,AMPERE2-Base-NucOff-OPT,World,Baseline,AR5,Other scenarios,pcgdp,2.1420938624461288,2.1976274534457194,0.28558402388806026
REMIND 1.5,AMPERE3-450,World,Policy,AR5,Other scenarios,pcgdp,2.0757187503715953,2.144288619659886,0.23224519010222688
REMIND 1.5,AMPERE3-550,World,Policy,AR5,Other scenarios,pcgdp,2.1002678630757643,2.1684324390525633,0.2563890094949042
REMIND 1.5,AMPERE3-550P-EU,World,Policy,AR5,Other scenarios,pcgdp,2.1157760433973865,2.169679259073942,0.25763582951628305
REMIND 1.5,AMPERE3-Base,World,Baseline,AR5,Other scenarios,pcgdp,2.1432698818431817,2.198914814776833,0.28687138521917377
REMIND 1.5,AMPERE3-Base-EU,World,Policy,AR5,Other scenarios,pcgdp,2.132568145381792,2.1944368527310982,0.2823934231734391
REMIND 1.5,AMPERE3-Base-EUback,World,Policy,AR5,Other scenarios,pcgdp,2.132111025398231,2.19826075407598,0.28621732451832105
REMIND 1.5,AMPERE3-CF450,World,Policy,AR5,Other scenarios,pcgdp,2.089021591928919,2.1430466750824806,0.23100324552482143
REMIND 1.5,AMPERE3-CF450P-EU,World,Policy,AR5,Other scenarios,pcgdp,2.1324597691584772,2.138948538625374,0.226905109067715
REMIND 1.5,AMPERE3-CF550,World,Policy,AR5,Other scenarios,pcgdp,2.1170796998924972,2.167161127918153,0.2551176983604939
REMIND 1.5,AMPERE3-RefP-CE,World,Policy,AR5,Other scenarios,pcgdp,2.0971511700657315,2.17982271149105,0.2677792819333906
REMIND 1.5,AMPERE3-RefP-CEback,World,Policy,AR5,Other scenarios,pcgdp,2.096623503311517,2.1892820447848234,0.2772386152271642
REMIND 1.5,AMPERE3-RefP-EU,World,Policy,AR5,Other scenarios,pcgdp,2.116161224748427,2.1881393087230805,0.27609587916542133
REMIND 1.5,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,pcgdp,2.1157105648702057,2.1906417292215177,0.2785982996638585
REMIND 1.5,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,pcgdp,2.115832760829406,2.1907356893376773,0.2786922597800181
REMIND 1.5,EMF27-450-Conv,World,Policy,AR5,Other scenarios,pcgdp,1.6144041561381075,1.7070390030395783,-0.20500442651808082
REMIND 1.5,EMF27-450-EERE,World,Policy,AR5,Other scenarios,pcgdp,1.6221886184308214,1.930435005118309,0.018391575560649853
REMIND 1.5,EMF27-450-FullTech,World,Policy,AR5,Other scenarios,pcgdp,1.763269745012413,1.8565423909566232,-0.055501038601035946
REMIND 1.5,EMF27-450-LimBio,World,Policy,AR5,Other scenarios,pcgdp,1.681293110913013,1.7843182417196997,-0.1277251878379595
REMIND 1.5,EMF27-450-LimSW,World,Policy,AR5,Other scenarios,pcgdp,1.732488699937041,1.8110269157964098,-0.10101651376124932
REMIND 1.5,EMF27-450-LowEI,World,Policy,AR5,Other scenarios,pcgdp,1.9020098722366658,2.022962054099864,0.11091862454220469
REMIND 1.5,EMF27-450-NoCCS,World,Policy,AR5,Other scenarios,pcgdp,1.424808085264431,1.7437037875339731,-0.168339642023686
REMIND 1.5,EMF27-450-NucOff,World,Policy,AR5,Other scenarios,pcgdp,1.7587872563266178,1.8470619269308806,-0.0649815026267786
REMIND 1.5,EMF27-550-Conv,World,Policy,AR5,Other scenarios,pcgdp,1.7622787576472494,1.8243231441287873,-0.08772028542887189
REMIND 1.5,EMF27-550-EERE,World,Policy,AR5,Other scenarios,pcgdp,1.916131860008517,2.002144344466363,0.09010091490870376
REMIND 1.5,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,pcgdp,1.8035088679687423,1.8625652969411317,-0.04947813261652745
REMIND 1.5,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,pcgdp,1.7882175208745823,1.8524483302364243,-0.05959509932123486
REMIND 1.5,EMF27-550-LimSW,World,Policy,AR5,Other scenarios,pcgdp,1.7909968318635097,1.8495555097287664,-0.06248791982889279
REMIND 1.5,EMF27-550-LimTech,World,Policy,AR5,Other scenarios,pcgdp,1.6818165274697943,1.721779588146251,-0.19026384141140817
REMIND 1.5,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,pcgdp,1.938051556067322,2.0241737819560672,0.11213035239840807
REMIND 1.5,EMF27-550-NoCCS,World,Policy,AR5,Other scenarios,pcgdp,1.7790254286869829,1.84038947630994,-0.07165395324771917
REMIND 1.5,EMF27-550-NucOff,World,Policy,AR5,Other scenarios,pcgdp,1.797592638782805,1.8528900733350424,-0.05915335622261675
REMIND 1.5,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,pcgdp,1.8578690602791899,1.923948480476629,0.011905050918969762
REMIND 1.5,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,pcgdp,1.9755878526101138,2.0640776999120787,0.15203427035441952
REMIND 1.5,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,pcgdp,1.8601988814407735,1.92692837308475,0.0148849435270908
REMIND 1.5,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,pcgdp,1.8599448427389123,1.9265903027696711,0.01454687321201198
REMIND 1.5,EMF27-Base-LimSW,World,Baseline,AR5,Other scenarios,pcgdp,1.8583925720266474,1.9247694558532187,0.012726026295559523
REMIND 1.5,EMF27-Base-LimTech,World,Baseline,AR5,Other scenarios,pcgdp,1.8566185236500015,1.9225567594012616,0.010513329843602426
REMIND 1.5,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,pcgdp,1.976277319891769,2.0644543408131826,0.15241091125552342
REMIND 1.5,EMF27-Base-NucOff,World,Baseline,AR5,Other scenarios,pcgdp,1.8590872845046154,1.9257841997258551,0.01374077016819597
REMIND 1.5,EMF27-FP-FullTech,World,Policy,AR5,Other scenarios,pcgdp,1.8391957274086816,1.906207812795814,-0.005835616761845186
REMIND 1.5,EMF27-G8-FullTech,World,Policy,AR5,Other scenarios,pcgdp,1.8280722961810862,1.8581911083325093,-0.053852321225149824
REMIND 1.5,LIMITS-450,World,Policy,AR5,Other scenarios,pcgdp,2.0597460513700483,2.1228592704334974,0.21081584087583827
REMIND 1.5,LIMITS-500,World,Policy,AR5,Other scenarios,pcgdp,2.0861097407475997,2.139739467412187,0.22769603785452763
REMIND 1.5,LIMITS-Base,World,Baseline,AR5,Other scenarios,pcgdp,2.1431645576780767,2.198266300234633,0.28622287067697383
REMIND 1.5,LIMITS-RefPol,World,Policy,AR5,Other scenarios,pcgdp,2.116535276404079,2.1895838206507654,0.27754039109310624
REMIND 1.5,LIMITS-RefPol-450,World,Policy,AR5,Other scenarios,pcgdp,2.1132269637315204,2.114895699634857,0.20285227007719775
REMIND 1.5,LIMITS-RefPol-450-EE,World,Policy,AR5,Other scenarios,pcgdp,2.1132269637315204,2.114895699634857,0.20285227007719775
REMIND 1.5,LIMITS-RefPol-450-PC,World,Policy,AR5,Other scenarios,pcgdp,2.1129891601171265,2.113919585634897,0.20187615607723797
REMIND 1.5,LIMITS-RefPol-500,World,Policy,AR5,Other scenarios,pcgdp,2.1142130534739794,2.1341704405540676,0.22212701099640841
REMIND 1.5,LIMITS-RefPol2030-500,World,Policy,AR5,Other scenarios,pcgdp,2.116517576702215,2.1155409022593354,0.20349747270167629
REMIND 1.5,LIMITS-StrPol,World,Policy,AR5,Other scenarios,pcgdp,2.091087006168806,2.1813928367487554,0.26934940719109624
REMIND 1.5,LIMITS-StrPol-450,World,Policy,AR5,Other scenarios,pcgdp,2.088655968437128,2.117545818718405,0.2055023891607457
REMIND 1.5,LIMITS-StrPol-500,World,Policy,AR5,Other scenarios,pcgdp,2.089413853169688,2.136649748865942,0.2246063193082828
TIAM-ECN,LIMITS-450,World,Policy,AR5,Other scenarios,pcgdp,1.8346027589245157,1.9337037975610096,0.021660368003350472
TIAM-ECN,LIMITS-Base,World,Baseline,AR5,Other scenarios,pcgdp,1.8346027589245157,1.9337037975610096,0.021660368003350472
TIAM-ECN,LIMITS-RefPol,World,Policy,AR5,Other scenarios,pcgdp,1.8346027589245157,1.9337037975610096,0.021660368003350472
TIAM-ECN,LIMITS-RefPol-450,World,Policy,AR5,Other scenarios,pcgdp,1.8346027589245157,1.9337037975610096,0.021660368003350472
TIAM-ECN,LIMITS-RefPol-450-EE,World,Policy,AR5,Other scenarios,pcgdp,1.8346027589245157,1.9337037975610096,0.021660368003350472
TIAM-ECN,LIMITS-RefPol-450-PC,World,Policy,AR5,Other scenarios,pcgdp,1.8346027589245157,1.9337037975610096,0.021660368003350472
TIAM-ECN,LIMITS-StrPol,World,Policy,AR5,Other scenarios,pcgdp,1.8346027589245157,1.9337037975610096,0.021660368003350472
TIAM-ECN,LIMITS-StrPol-450,World,Policy,AR5,Other scenarios,pcgdp,1.8346027589245157,1.9337037975610096,0.021660368003350472
TIAM-ECN,LIMITS-StrPol-500,World,Policy,AR5,Other scenarios,pcgdp,1.8346027589245157,1.9337037975610096,0.021660368003350472
TIAM-WORLD 2012.2,EMF27-450-Conv,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-450-EERE,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-450-FullTech,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-450-LimBio,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-450-LimSW,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-450-LowEI,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-450-NoCCS,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-450-NucOff,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-550-Conv,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-550-EERE,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-550-LimSW,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-550-LimTech,World,Policy,AR5,Other scenarios,pcgdp,1.9571082176243235,1.96673381949886,0.05469038994120079
TIAM-WORLD 2012.2,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-550-NoCCS,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-550-NucOff,World,Policy,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-Base-LimSW,World,Baseline,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-Base-LimTech,World,Baseline,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-WORLD 2012.2,EMF27-Base-NucOff,World,Baseline,AR5,Other scenarios,pcgdp,1.9967629337813737,2.0234032391789785,0.1113598096213193
TIAM-World_Mar2012,AME 2.6 W/m2 OS,World,Policy,AR5,Other scenarios,pcgdp,2.1134962107792292,1.7029123481193449,-0.20913108143831427
TIAM-World_Mar2012,AME 3.7 W/m2 NTE,World,Policy,AR5,Other scenarios,pcgdp,2.1134962107792292,1.7029123481193449,-0.20913108143831427
TIAM-World_Mar2012,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,pcgdp,2.1134962107792292,1.7029123481193449,-0.20913108143831427
TIAM-World_Mar2012,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,pcgdp,2.1134962107792292,1.7029123481193449,-0.20913108143831427
TIAM-World_Mar2012,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,pcgdp,2.1134962107792292,1.7029123481193449,-0.20913108143831427
