VariableCode,RegionCode,YearCode,AggValue
ctfp,PRY,1980,0.82779741287231400
ctfp,PRY,1981,0.83014637231826800
ctfp,PRY,1982,0.79361170530319200
ctfp,PRY,1983,0.72914683818817100
ctfp,PRY,1984,0.68603372573852500
ctfp,PRY,1985,0.66654270887374900
ctfp,PRY,1986,0.61848026514053300
ctfp,PRY,1987,0.61428272724151600
ctfp,PRY,1988,0.61723113059997600
ctfp,PRY,1989,0.60712206363678000
ctfp,PRY,1990,0.62615281343460100
ctfp,PRY,1991,0.61271220445632900
ctfp,PRY,1992,0.58421444892883300
ctfp,PRY,1993,0.58278614282608000
ctfp,PRY,1994,0.57668882608413700
ctfp,PRY,1995,0.57435578107833900
ctfp,PRY,1996,0.55635529756546000
ctfp,PRY,1997,0.53981584310531600
ctfp,PRY,1998,0.53154969215393100
ctfp,PRY,1999,0.48926657438278200
ctfp,PRY,2000,0.45237323641777000
ctfp,PRY,2001,0.46363052725791900
ctfp,PRY,2002,0.57675266265869100
ctfp,PRY,2003,0.57188194990158100
ctfp,PRY,2004,0.55184829235076900
ctfp,PRY,2005,0.53278821706771900
ctfp,PRY,2006,0.55166816711425800
ctfp,PRY,2007,0.55027049779892000
ctfp,PRY,2008,0.55516153573989900
ctfp,PRY,2009,0.57190024852752700
ctfp,PRY,2010,0.60590183734893800
ctfp,PRY,2011,0.63339501619339000
ctfp,PRY,2012,0.60779905319213900
ctfp,PRY,2013,0.63278305530548100
ctfp,PRY,2014,0.66000717878341700
ctfp,PRY,2015,0.64391469955444300
ctfp,PRY,2016,0.65597611665725700
ctfp,PRY,2017,0.66310423612594600
ctfp,PRY,2018,0.63162881135940600
ctfp,PRY,2019,0.61634653806686400
ctfp,QAT,1974,1.35553050041199000
ctfp,QAT,1975,1.29374194145203000
ctfp,QAT,1976,1.19159209728241000
ctfp,QAT,1977,0.98766881227493300
ctfp,QAT,1978,1.10088324546814000
ctfp,QAT,1979,1.21140110492706000
ctfp,QAT,1980,1.40088963508606000
ctfp,QAT,1981,1.35753846168518000
ctfp,QAT,1982,1.12714183330536000
ctfp,QAT,1983,1.02295255661011000
ctfp,QAT,1984,1.15281808376312000
ctfp,QAT,1985,0.99353307485580400
ctfp,QAT,1986,0.75126266479492200
ctfp,QAT,1987,0.82824593782424900
ctfp,QAT,1988,0.83502441644668600
ctfp,QAT,1989,0.91951787471771200
ctfp,QAT,1990,1.06445693969727000
ctfp,QAT,1991,0.78768312931060800
ctfp,QAT,1992,0.96682405471801800
ctfp,QAT,1993,0.83394527435302700
ctfp,QAT,1994,0.79929709434509300
ctfp,QAT,1995,0.80316942930221600
ctfp,QAT,1996,0.74211508035659800
ctfp,QAT,1997,0.90331012010574300
ctfp,QAT,1998,0.78364580869674700
ctfp,QAT,1999,0.98295503854751600
ctfp,QAT,2000,1.26154470443726000
ctfp,QAT,2001,1.09369266033173000
ctfp,QAT,2002,0.92519110441207900
ctfp,QAT,2003,1.02493476867676000
ctfp,QAT,2004,1.02302241325378000
ctfp,QAT,2005,1.11100876331329000
ctfp,QAT,2006,1.12325191497803000
ctfp,QAT,2007,1.04704868793488000
ctfp,QAT,2008,1.15001058578491000
ctfp,QAT,2009,0.88206136226654100
ctfp,QAT,2010,0.90537267923355100
ctfp,QAT,2011,1.09187591075897000
ctfp,QAT,2012,1.05642533302307000
ctfp,QAT,2013,0.95276457071304300
ctfp,QAT,2014,0.92068535089492800
ctfp,QAT,2015,0.67842555046081500
ctfp,QAT,2016,0.58189886808395400
ctfp,QAT,2017,0.63028120994567900
ctfp,QAT,2018,0.64279365539550800
ctfp,QAT,2019,0.57887381315231300
ctfp,ROU,1964,0.39466986060142500
ctfp,ROU,1965,0.41223528981208800
ctfp,ROU,1966,0.40900453925132800
ctfp,ROU,1967,0.43635308742523200
ctfp,ROU,1968,0.43977600336074800
ctfp,ROU,1969,0.45025393366813700
ctfp,ROU,1970,0.46707373857498200
ctfp,ROU,1971,0.50013226270675700
ctfp,ROU,1972,0.52119451761245700
ctfp,ROU,1973,0.54575717449188200
ctfp,ROU,1974,0.62565368413925200
ctfp,ROU,1975,0.65432518720626800
ctfp,ROU,1976,0.69788432121276900
ctfp,ROU,1977,0.70007461309433000
ctfp,ROU,1978,0.70242381095886200
ctfp,ROU,1979,0.72651463747024500
ctfp,ROU,1980,0.72178196907043500
ctfp,ROU,1981,0.68259215354919400
ctfp,ROU,1982,0.70205003023147600
ctfp,ROU,1983,0.68798416852951100
ctfp,ROU,1984,0.66688728332519500
ctfp,ROU,1985,0.66750478744506800
ctfp,ROU,1986,0.65608912706375100
ctfp,ROU,1987,0.64545953273773200
ctfp,ROU,1988,0.63689064979553200
ctfp,ROU,1989,0.59561890363693200
ctfp,ROU,1990,0.59830337762832600
ctfp,ROU,1991,0.55414682626724200
ctfp,ROU,1992,0.51428812742233300
ctfp,ROU,1993,0.53001004457473800
ctfp,ROU,1994,0.55023097991943400
ctfp,ROU,1995,0.58442920446395900
ctfp,ROU,1996,0.59524291753768900
ctfp,ROU,1997,0.54073065519332900
ctfp,ROU,1998,0.46826127171516400
ctfp,ROU,1999,0.44091033935546900
ctfp,ROU,2000,0.45240223407745400
ctfp,ROU,2001,0.50719791650772100
ctfp,ROU,2002,0.56296813488006600
ctfp,ROU,2003,0.59036898612976100
ctfp,ROU,2004,0.62383204698562600
ctfp,ROU,2005,0.60306656360626200
ctfp,ROU,2006,0.62025791406631500
ctfp,ROU,2007,0.66206562519073500
ctfp,ROU,2008,0.70262765884399400
ctfp,ROU,2009,0.65898621082305900
ctfp,ROU,2010,0.65207248926162700
ctfp,ROU,2011,0.60511237382888800
ctfp,ROU,2012,0.60429155826568600
ctfp,ROU,2013,0.61820423603057900
ctfp,ROU,2014,0.63881373405456500
ctfp,ROU,2015,0.68595284223556500
ctfp,ROU,2016,0.72966325283050500
ctfp,ROU,2017,0.76481688022613500
ctfp,ROU,2018,0.77016520500183100
ctfp,ROU,2019,0.78468751907348600
ctfp,RUS,1994,0.34417504072189300
ctfp,RUS,1995,0.33096098899841300
ctfp,RUS,1996,0.34097814559936500
ctfp,RUS,1997,0.33059611916542100
ctfp,RUS,1998,0.30054858326911900
ctfp,RUS,1999,0.26748919486999500
ctfp,RUS,2000,0.30173480510711700
ctfp,RUS,2001,0.31768915057182300
ctfp,RUS,2002,0.31983020901680000
ctfp,RUS,2003,0.32799011468887300
ctfp,RUS,2004,0.35418903827667200
ctfp,RUS,2005,0.39339995384216300
ctfp,RUS,2006,0.43083432316780100
ctfp,RUS,2007,0.47530353069305400
ctfp,RUS,2008,0.52105933427810700
ctfp,RUS,2009,0.47213390469551100
ctfp,RUS,2010,0.51502400636673000
ctfp,RUS,2011,0.58482432365417500
ctfp,RUS,2012,0.60913693904876700
ctfp,RUS,2013,0.59472721815109300
ctfp,RUS,2014,0.56942969560623200
ctfp,RUS,2015,0.50100547075271600
ctfp,RUS,2016,0.49470815062522900
ctfp,RUS,2017,0.52694815397262600
ctfp,RUS,2018,0.55588495731353800
ctfp,RUS,2019,0.55178576707840000
ctfp,RWA,1964,0.43501070141792300
ctfp,RWA,1965,0.43549677729606600
ctfp,RWA,1966,0.44818082451820400
ctfp,RWA,1967,0.47344908118248000
ctfp,RWA,1968,0.48699891567230200
ctfp,RWA,1969,0.52314567565918000
ctfp,RWA,1970,0.55497556924819900
ctfp,RWA,1971,0.51672744750976600
ctfp,RWA,1972,0.50436663627624500
ctfp,RWA,1973,0.49116143584251400
ctfp,RWA,1974,0.51569050550460800
ctfp,RWA,1975,0.49050852656364400
ctfp,RWA,1976,0.52987480163574200
ctfp,RWA,1977,0.56060808897018400
ctfp,RWA,1978,0.65487200021743800
ctfp,RWA,1979,0.57163077592849700
ctfp,RWA,1980,0.59113132953643800
ctfp,RWA,1981,0.63750374317169200
ctfp,RWA,1982,0.69928568601608300
ctfp,RWA,1983,0.75070512294769300
ctfp,RWA,1984,0.64957499504089400
ctfp,RWA,1985,0.56050562858581500
ctfp,RWA,1986,0.58669382333755500
ctfp,RWA,1987,0.45505160093307500
ctfp,RWA,1988,0.48804801702499400
ctfp,RWA,1989,0.48342347145080600
ctfp,RWA,1990,0.44314053654670700
ctfp,RWA,1991,0.38028886914253200
ctfp,RWA,1992,0.38853186368942300
ctfp,RWA,1993,0.34659922122955300
ctfp,RWA,1994,0.16364546120166800
ctfp,RWA,1995,0.19138310849666600
ctfp,RWA,1996,0.22041910886764500
ctfp,RWA,1997,0.24844193458557100
ctfp,RWA,1998,0.25150072574615500
ctfp,RWA,1999,0.24886281788349200
ctfp,RWA,2000,0.25334662199020400
ctfp,RWA,2001,0.26774889230728100
ctfp,RWA,2002,0.30176520347595200
ctfp,RWA,2003,0.28530222177505500
ctfp,RWA,2004,0.29132175445556600
ctfp,RWA,2005,0.29802766442298900
ctfp,RWA,2006,0.30972307920455900
ctfp,RWA,2007,0.30286055803299000
ctfp,RWA,2008,0.28955119848251300
ctfp,RWA,2009,0.28500249981880200
ctfp,RWA,2010,0.28688871860504200
ctfp,RWA,2011,0.30591124296188400
ctfp,RWA,2012,0.31756243109703100
ctfp,RWA,2013,0.30824685096740700
ctfp,RWA,2014,0.31881791353225700
ctfp,RWA,2015,0.33286836743354800
ctfp,RWA,2016,0.31839755177497900
ctfp,RWA,2017,0.31094628572464000
ctfp,RWA,2018,0.30991411209106400
ctfp,RWA,2019,0.30684095621109000
ctfp,SAU,1974,1.45793628692627000
ctfp,SAU,1975,1.09795641899109000
ctfp,SAU,1976,0.97934025526046800
ctfp,SAU,1977,0.78991186618804900
ctfp,SAU,1978,0.66693437099456800
ctfp,SAU,1979,0.69932794570922900
ctfp,SAU,1980,0.83815497159957900
ctfp,SAU,1981,0.86146873235702500
ctfp,SAU,1982,0.77211880683898900
ctfp,SAU,1983,0.68310225009918200
ctfp,SAU,1984,0.63290685415267900
ctfp,SAU,1985,0.54172289371490500
ctfp,SAU,1986,0.56353783607482900
ctfp,SAU,1987,0.56955850124359100
ctfp,SAU,1988,0.59783595800399800
ctfp,SAU,1989,0.59649837017059300
ctfp,SAU,1990,0.63053393363952600
ctfp,SAU,1991,0.62191683053970300
ctfp,SAU,1992,0.74421238899231000
ctfp,SAU,1993,0.69237738847732500
ctfp,SAU,1994,0.65932172536850000
ctfp,SAU,1995,0.65686047077179000
ctfp,SAU,1996,0.65432119369506800
ctfp,SAU,1997,0.65190702676773100
ctfp,SAU,1998,0.57159960269928000
ctfp,SAU,1999,0.62495994567871100
ctfp,SAU,2000,0.68295139074325600
ctfp,SAU,2001,0.61311137676239000
ctfp,SAU,2002,0.63780480623245200
ctfp,SAU,2003,0.62487864494323700
ctfp,SAU,2004,0.66810780763626100
ctfp,SAU,2005,0.73215883970260600
ctfp,SAU,2006,0.75532722473144500
ctfp,SAU,2007,0.74070549011230500
ctfp,SAU,2008,0.84928208589553800
ctfp,SAU,2009,0.70442289113998400
ctfp,SAU,2010,0.75766813755035400
ctfp,SAU,2011,0.89920985698700000
ctfp,SAU,2012,0.94397282600402800
ctfp,SAU,2013,0.90134578943252600
ctfp,SAU,2014,0.93582916259765600
ctfp,SAU,2015,0.79540389776229900
ctfp,SAU,2016,0.71914356946945200
ctfp,SAU,2017,0.72458869218826300
ctfp,SAU,2018,0.77598959207534800
ctfp,SAU,2019,0.75512260198593100
ctfp,SDN,1974,0.88579797744751000
ctfp,SDN,1975,0.97499322891235400
ctfp,SDN,1976,1.04038429260254000
ctfp,SDN,1977,1.11328482627869000
ctfp,SDN,1978,1.07038605213165000
ctfp,SDN,1979,0.97714495658874500
ctfp,SDN,1980,0.99852186441421500
ctfp,SDN,1981,1.01019001007080000
ctfp,SDN,1982,1.05309939384460000
ctfp,SDN,1983,0.87933814525604200
ctfp,SDN,1984,0.85317641496658300
ctfp,SDN,1985,0.83030927181243900
ctfp,SDN,1986,0.87236189842224100
ctfp,SDN,1987,0.85270166397094700
ctfp,SDN,1988,0.83940619230270400
ctfp,SDN,1989,0.79397112131118800
ctfp,SDN,1990,0.80900371074676500
ctfp,SDN,1991,0.84346574544906600
ctfp,SDN,1992,0.79184746742248500
ctfp,SDN,1993,0.69302749633789100
ctfp,SDN,1994,0.67762684822082500
ctfp,SDN,1995,0.62555426359176600
ctfp,SDN,1996,0.57072228193283100
ctfp,SDN,1997,0.56252974271774300
ctfp,SDN,1998,0.55717277526855500
ctfp,SDN,1999,0.61740309000015300
ctfp,SDN,2000,0.61026525497436500
ctfp,SDN,2001,0.57948487997055100
ctfp,SDN,2002,0.53824114799499500
ctfp,SDN,2003,0.51257592439651500
ctfp,SDN,2004,0.51992362737655600
ctfp,SDN,2005,0.58952510356903100
ctfp,SDN,2006,0.66350144147872900
ctfp,SDN,2007,0.57105970382690400
ctfp,SDN,2008,0.48103097081184400
ctfp,SDN,2009,0.48037853837013200
ctfp,SDN,2010,0.45771747827529900
ctfp,SDN,2011,0.48384740948677100
ctfp,SDN,2012,0.48886284232139600
ctfp,SDN,2013,0.51327830553054800
ctfp,SDN,2014,0.60580843687057500
ctfp,SDN,2015,0.63201969861984300
ctfp,SDN,2016,0.73970633745193500
ctfp,SDN,2017,0.67350256443023700
ctfp,SDN,2018,0.66073584556579600
ctfp,SDN,2019,0.65662223100662200
ctfp,SEN,1964,0.78694206476211500
ctfp,SEN,1965,0.78454005718231200
ctfp,SEN,1966,0.81730949878692600
ctfp,SEN,1967,0.81970936059951800
ctfp,SEN,1968,0.82203197479248000
ctfp,SEN,1969,0.73489546775817900
ctfp,SEN,1970,0.80297696590423600
ctfp,SEN,1971,0.77951496839523300
ctfp,SEN,1972,0.77386599779129000
ctfp,SEN,1973,0.71065431833267200
ctfp,SEN,1974,0.79129481315612800
ctfp,SEN,1975,0.79702788591384900
ctfp,SEN,1976,0.82109063863754300
ctfp,SEN,1977,0.80568993091583300
ctfp,SEN,1978,0.77105075120925900
ctfp,SEN,1979,0.80152201652526900
ctfp,SEN,1980,0.76111304759979200
ctfp,SEN,1981,0.77203845977783200
ctfp,SEN,1982,0.93383824825286900
ctfp,SEN,1983,0.98380392789840700
ctfp,SEN,1984,1.00607907772064000
ctfp,SEN,1985,1.06099796295166000
ctfp,SEN,1986,1.05026614665985000
ctfp,SEN,1987,0.99799185991287200
ctfp,SEN,1988,0.94736993312835700
ctfp,SEN,1989,0.88527905941009500
ctfp,SEN,1990,0.81300377845764200
ctfp,SEN,1991,0.72638207674026500
ctfp,SEN,1992,0.64428526163101200
ctfp,SEN,1993,0.57423442602157600
ctfp,SEN,1994,0.54353016614913900
ctfp,SEN,1995,0.50734126567840600
ctfp,SEN,1996,0.54980629682540900
ctfp,SEN,1997,0.53235900402069100
ctfp,SEN,1998,0.50109016895294200
ctfp,SEN,1999,0.52863782644271900
ctfp,SEN,2000,0.51063328981399500
ctfp,SEN,2001,0.52950233221054100
ctfp,SEN,2002,0.52607989311218300
ctfp,SEN,2003,0.51888543367385900
ctfp,SEN,2004,0.51377636194229100
ctfp,SEN,2005,0.53406953811645500
ctfp,SEN,2006,0.51547026634216300
ctfp,SEN,2007,0.51837408542633100
ctfp,SEN,2008,0.49521732330322300
ctfp,SEN,2009,0.50631964206695600
ctfp,SEN,2010,0.48893159627914400
ctfp,SEN,2011,0.47162866592407200
ctfp,SEN,2012,0.47707182168960600
ctfp,SEN,2013,0.46902492642402600
ctfp,SEN,2014,0.46440768241882300
ctfp,SEN,2015,0.46673011779785200
ctfp,SEN,2016,0.47645547986030600
ctfp,SEN,2017,0.46210095286369300
ctfp,SEN,2018,0.45323297381401100
ctfp,SEN,2019,0.44750726222991900
ctfp,SGP,1964,0.45655927062034600
ctfp,SGP,1965,0.45587572455406200
ctfp,SGP,1966,0.50398808717727700
ctfp,SGP,1967,0.54714417457580600
ctfp,SGP,1968,0.57649564743042000
ctfp,SGP,1969,0.61385393142700200
ctfp,SGP,1970,0.64512836933136000
ctfp,SGP,1971,0.67360323667526200
ctfp,SGP,1972,0.66903614997863800
ctfp,SGP,1973,0.68155860900878900
ctfp,SGP,1974,0.68282628059387200
ctfp,SGP,1975,0.70702898502349900
ctfp,SGP,1976,0.74285304546356200
ctfp,SGP,1977,0.73887282609939600
ctfp,SGP,1978,0.84577506780624400
ctfp,SGP,1979,0.91946506500244100
ctfp,SGP,1980,0.88522529602050800
ctfp,SGP,1981,0.76946359872818000
ctfp,SGP,1982,0.77994543313980100
ctfp,SGP,1983,0.81602168083190900
ctfp,SGP,1984,0.84678745269775400
ctfp,SGP,1985,0.78492712974548300
ctfp,SGP,1986,0.75943475961685200
ctfp,SGP,1987,0.79990577697753900
ctfp,SGP,1988,0.80982172489166300
ctfp,SGP,1989,0.77912527322769200
ctfp,SGP,1990,0.77408623695373500
ctfp,SGP,1991,0.67696499824523900
ctfp,SGP,1992,0.66886639595031700
ctfp,SGP,1993,0.57285052537918100
ctfp,SGP,1994,0.56874620914459200
ctfp,SGP,1995,0.56542462110519400
ctfp,SGP,1996,0.64571064710617100
ctfp,SGP,1997,0.66868972778320300
ctfp,SGP,1998,0.78703784942627000
ctfp,SGP,1999,0.74443989992141700
ctfp,SGP,2000,0.89938455820083600
ctfp,SGP,2001,0.81189972162246700
ctfp,SGP,2002,0.81163662672042800
ctfp,SGP,2003,0.72183847427368200
ctfp,SGP,2004,0.75598466396331800
ctfp,SGP,2005,0.83605629205703700
ctfp,SGP,2006,0.93197405338287400
ctfp,SGP,2007,0.93398559093475300
ctfp,SGP,2008,0.74926781654357900
ctfp,SGP,2009,0.75554639101028400
ctfp,SGP,2010,0.83306139707565300
ctfp,SGP,2011,0.80305755138397200
ctfp,SGP,2012,0.78207534551620500
ctfp,SGP,2013,0.72796928882598900
ctfp,SGP,2014,0.73902177810668900
ctfp,SGP,2015,0.74078065156936600
ctfp,SGP,2016,0.74315291643142700
ctfp,SGP,2017,0.75399267673492400
ctfp,SGP,2018,0.72599351406097400
ctfp,SGP,2019,0.69106572866439800
ctfp,SLE,1980,0.96636450290679900
ctfp,SLE,1981,0.99890029430389400
ctfp,SLE,1982,1.06661212444305000
ctfp,SLE,1983,1.00181806087494000
ctfp,SLE,1984,0.99819672107696500
ctfp,SLE,1985,0.97101515531539900
ctfp,SLE,1986,0.93597400188446000
ctfp,SLE,1987,0.93827253580093400
ctfp,SLE,1988,0.91002404689788800
ctfp,SLE,1989,0.87873739004135100
ctfp,SLE,1990,0.85491859912872300
ctfp,SLE,1991,0.78514754772186300
ctfp,SLE,1992,0.61845850944519000
ctfp,SLE,1993,0.58585411310195900
ctfp,SLE,1994,0.51752060651779200
ctfp,SLE,1995,0.42579534649848900
ctfp,SLE,1996,0.33180990815162700
ctfp,SLE,1997,0.27132916450500500
ctfp,SLE,1998,0.24464459717273700
ctfp,SLE,1999,0.19251812994480100
ctfp,SLE,2000,0.24125325679779100
ctfp,SLE,2001,0.28297317028045700
ctfp,SLE,2002,0.33268967270851100
ctfp,SLE,2003,0.33349847793579100
ctfp,SLE,2004,0.31948089599609400
ctfp,SLE,2005,0.30785557627677900
ctfp,SLE,2006,0.30294397473335300
ctfp,SLE,2007,0.31094244122505200
ctfp,SLE,2008,0.31995773315429700
ctfp,SLE,2009,0.32105836272239700
ctfp,SLE,2010,0.28711542487144500
ctfp,SLE,2011,0.29076007008552600
ctfp,SLE,2012,0.31288075447082500
ctfp,SLE,2013,0.44882607460022000
ctfp,SLE,2014,0.44886010885238600
ctfp,SLE,2015,0.37570735812187200
ctfp,SLE,2016,0.37865996360778800
ctfp,SLE,2017,0.38683953881263700
ctfp,SLE,2018,0.45130673050880400
ctfp,SLE,2019,0.43234401941299400
ctfp,SRB,1994,0.33385327458381700
ctfp,SRB,1995,0.35520312190055800
ctfp,SRB,1996,0.33164343237876900
ctfp,SRB,1997,0.32610210776329000
ctfp,SRB,1998,0.32368522882461500
ctfp,SRB,1999,0.36215683817863500
ctfp,SRB,2000,0.38523015379905700
ctfp,SRB,2001,0.37580639123916600
ctfp,SRB,2002,0.41632482409477200
ctfp,SRB,2003,0.43828549981117200
ctfp,SRB,2004,0.44414523243904100
ctfp,SRB,2005,0.49975180625915500
ctfp,SRB,2006,0.54597663879394500
ctfp,SRB,2007,0.54359191656112700
ctfp,SRB,2008,0.55326884984970100
ctfp,SRB,2009,0.58474826812744100
ctfp,SRB,2010,0.59523504972457900
ctfp,SRB,2011,0.62091481685638400
ctfp,SRB,2012,0.61754685640335100
ctfp,SRB,2013,0.58389085531234700
ctfp,SRB,2014,0.53906887769699100
ctfp,SRB,2015,0.57224178314209000
ctfp,SRB,2016,0.54320150613784800
ctfp,SRB,2017,0.53757488727569600
ctfp,SRB,2018,0.53174328804016100
ctfp,SRB,2019,0.53560596704483000
ctfp,SVK,1994,0.55451470613479600
ctfp,SVK,1995,0.56878328323364300
ctfp,SVK,1996,0.58884167671203600
ctfp,SVK,1997,0.62002789974212600
ctfp,SVK,1998,0.60659575462341300
ctfp,SVK,1999,0.58734273910522500
ctfp,SVK,2000,0.62919569015502900
ctfp,SVK,2001,0.66542106866836500
ctfp,SVK,2002,0.69523298740387000
ctfp,SVK,2003,0.68101555109024000
ctfp,SVK,2004,0.64084309339523300
ctfp,SVK,2005,0.66512310504913300
ctfp,SVK,2006,0.67598897218704200
ctfp,SVK,2007,0.69829225540161100
ctfp,SVK,2008,0.70633548498153700
ctfp,SVK,2009,0.68519920110702500
ctfp,SVK,2010,0.72217953205108600
ctfp,SVK,2011,0.70146757364273100
ctfp,SVK,2012,0.68101471662521400
ctfp,SVK,2013,0.65857398509979200
ctfp,SVK,2014,0.64735931158065800
ctfp,SVK,2015,0.66204822063446000
ctfp,SVK,2016,0.62625265121460000
ctfp,SVK,2017,0.61283671855926500
ctfp,SVK,2018,0.60423719882965100
ctfp,SVK,2019,0.60969227552413900
ctfp,SVN,1994,0.69184380769729600
ctfp,SVN,1995,0.71317028999328600
ctfp,SVN,1996,0.72809052467346200
ctfp,SVN,1997,0.72759455442428600
ctfp,SVN,1998,0.69501537084579500
ctfp,SVN,1999,0.67956095933914200
ctfp,SVN,2000,0.69285452365875200
ctfp,SVN,2001,0.70517402887344400
ctfp,SVN,2002,0.71954810619354200
ctfp,SVN,2003,0.70687335729599000
ctfp,SVN,2004,0.68257570266723600
ctfp,SVN,2005,0.69572585821151700
ctfp,SVN,2006,0.69397485256195100
ctfp,SVN,2007,0.70653313398361200
ctfp,SVN,2008,0.72231721878051800
ctfp,SVN,2009,0.68190717697143600
ctfp,SVN,2010,0.65476042032241800
ctfp,SVN,2011,0.66341567039489700
ctfp,SVN,2012,0.62457513809204100
ctfp,SVN,2013,0.60709500312805200
ctfp,SVN,2014,0.60621672868728600
ctfp,SVN,2015,0.60183227062225300
ctfp,SVN,2016,0.60975253582000700
ctfp,SVN,2017,0.61343371868133500
ctfp,SVN,2018,0.63537532091140700
ctfp,SVN,2019,0.63087260723114000
ctfp,SWE,1954,0.69918346405029300
ctfp,SWE,1955,0.68925291299819900
ctfp,SWE,1956,0.68757480382919300
ctfp,SWE,1957,0.67746365070343000
ctfp,SWE,1958,0.68874222040176400
ctfp,SWE,1959,0.68973118066787700
ctfp,SWE,1960,0.65520036220550500
ctfp,SWE,1961,0.67512363195419300
ctfp,SWE,1962,0.69049370288848900
ctfp,SWE,1963,0.70119404792785600
ctfp,SWE,1964,0.71538221836090100
ctfp,SWE,1965,0.71588009595871000
ctfp,SWE,1966,0.70874369144439700
ctfp,SWE,1967,0.73764771223068200
ctfp,SWE,1968,0.75646394491195700
ctfp,SWE,1969,0.78350847959518400
ctfp,SWE,1970,0.82210850715637200
ctfp,SWE,1971,0.82700151205062900
ctfp,SWE,1972,0.81654143333435100
ctfp,SWE,1973,0.81215327978134200
ctfp,SWE,1974,0.81621921062469500
ctfp,SWE,1975,0.82162696123123200
ctfp,SWE,1976,0.79110205173492400
ctfp,SWE,1977,0.77434694766998300
ctfp,SWE,1978,0.77717369794845600
ctfp,SWE,1979,0.78371918201446500
ctfp,SWE,1980,0.77646076679229700
ctfp,SWE,1981,0.78423142433166500
ctfp,SWE,1982,0.79639160633087200
ctfp,SWE,1983,0.79004931449890100
ctfp,SWE,1984,0.77969986200332600
ctfp,SWE,1985,0.77464205026626600
ctfp,SWE,1986,0.78163957595825200
ctfp,SWE,1987,0.77210533618927000
ctfp,SWE,1988,0.75315934419632000
ctfp,SWE,1989,0.74187093973159800
ctfp,SWE,1990,0.71857458353042600
ctfp,SWE,1991,0.71251446008682300
ctfp,SWE,1992,0.70307821035385100
ctfp,SWE,1993,0.67344063520431500
ctfp,SWE,1994,0.69372105598449700
ctfp,SWE,1995,0.71327090263366700
ctfp,SWE,1996,0.72894835472106900
ctfp,SWE,1997,0.76173204183578500
ctfp,SWE,1998,0.77487277984619100
ctfp,SWE,1999,0.79789620637893700
ctfp,SWE,2000,0.85130631923675500
ctfp,SWE,2001,0.84085196256637600
ctfp,SWE,2002,0.85573685169220000
ctfp,SWE,2003,0.84601658582687400
ctfp,SWE,2004,0.87167823314666700
ctfp,SWE,2005,0.89669245481491100
ctfp,SWE,2006,0.88629680871963500
ctfp,SWE,2007,0.88976109027862500
ctfp,SWE,2008,0.87119293212890600
ctfp,SWE,2009,0.83477693796157800
ctfp,SWE,2010,0.81249952316284200
ctfp,SWE,2011,0.84321200847625700
ctfp,SWE,2012,0.82568967342376700
ctfp,SWE,2013,0.79972028732299800
ctfp,SWE,2014,0.79874390363693200
ctfp,SWE,2015,0.82566988468170200
ctfp,SWE,2016,0.82382243871688800
ctfp,SWE,2017,0.82655000686645500
ctfp,SWE,2018,0.80628341436386100
ctfp,SWE,2019,0.81252437829971300
ctfp,SWZ,1980,0.83847910165786700
ctfp,SWZ,1981,0.81564587354660000
ctfp,SWZ,1982,0.84225243330001800
ctfp,SWZ,1983,0.76233708858490000
ctfp,SWZ,1984,0.79582375288009600
ctfp,SWZ,1985,0.83712512254715000
ctfp,SWZ,1986,1.05360090732574000
ctfp,SWZ,1987,1.23960733413696000
ctfp,SWZ,1988,1.10243964195251000
ctfp,SWZ,1989,1.10020303726196000
ctfp,SWZ,1990,1.19839000701904000
ctfp,SWZ,1991,1.18010675907135000
ctfp,SWZ,1992,1.10263240337372000
ctfp,SWZ,1993,1.10980522632599000
ctfp,SWZ,1994,0.98445779085159300
ctfp,SWZ,1995,1.05738544464111000
ctfp,SWZ,1996,1.11879515647888000
ctfp,SWZ,1997,1.02490746974945000
ctfp,SWZ,1998,0.96561276912689200
ctfp,SWZ,1999,0.91896587610244800
ctfp,SWZ,2000,0.97962868213653600
ctfp,SWZ,2001,0.96390467882156400
ctfp,SWZ,2002,0.88897842168808000
ctfp,SWZ,2003,0.89743161201477100
ctfp,SWZ,2004,0.90263205766677900
ctfp,SWZ,2005,1.05271339416504000
ctfp,SWZ,2006,0.97485625743866000
ctfp,SWZ,2007,0.97380143404007000
ctfp,SWZ,2008,0.83399391174316400
ctfp,SWZ,2009,0.80953621864318800
ctfp,SWZ,2010,0.74920797348022500
ctfp,SWZ,2011,0.71320408582687400
ctfp,SWZ,2012,0.74077969789505000
ctfp,SWZ,2013,0.72724759578704800
ctfp,SWZ,2014,0.70654076337814300
ctfp,SWZ,2015,0.72275406122207600
ctfp,SWZ,2016,0.73024445772171000
ctfp,SWZ,2017,0.71309316158294700
ctfp,SWZ,2018,0.70905596017837500
ctfp,SWZ,2019,0.63099718093872100
ctfp,TGO,1980,0.43433246016502400
ctfp,TGO,1981,0.41544666886329700
ctfp,TGO,1982,0.40253943204879800
ctfp,TGO,1983,0.36199724674224900
ctfp,TGO,1984,0.35162252187728900
ctfp,TGO,1985,0.34119305014610300
ctfp,TGO,1986,0.33153101801872300
ctfp,TGO,1987,0.31785973906517000
ctfp,TGO,1988,0.33311125636100800
ctfp,TGO,1989,0.31934696435928300
ctfp,TGO,1990,0.30112528800964400
