MODEL,SCENARIO,REGION,variable,filter,growtherror,ieadivergencestps2020,2005-2040 divergence from IEA STPS
Phoenix 2012.4,EMF27-Base-LowEI,World,energyintensity,0.3%/y tolerance 2005-2040,-1.2084232019281267,-0.14011544383815433,-0.5979616258767139
Phoenix 2012.4,EMF27-Base-LowEI,World,fossilco2,0.3%/y tolerance 2005-2040,-1.0021045285075452,0.7497166112872582,-0.0010638771962289684
Phoenix 2012.4,EMF27-Base-LowEI,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.21027788089622135,0.16868586885990766,0.18651101687547067
Phoenix 2012.4,EMF27-Base-LowEI,World,pop,0.3%/y tolerance 2005-2040,-0.04287386066843091,-0.15711232076885573,-0.10815298072581651
POLES AMPERE,AMPERE2-550-FullTech-HST,World,co2intensity,0.3%/y tolerance 2005-2040,-0.2952106368394396,0.013458297610150438,-0.118828388582531
POLES AMPERE,AMPERE2-550-FullTech-HST,World,energyintensity,0.3%/y tolerance 2005-2040,-0.10955816324744139,0.2853560291285443,0.11610708953883615
POLES AMPERE,AMPERE2-550-FullTech-HST,World,fossilco2,0.3%/y tolerance 2005-2040,0.0842364769275239,0.3598360733633948,0.24172196060516438
POLES AMPERE,AMPERE2-550-FullTech-HST,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES AMPERE,AMPERE2-550-FullTech-HST,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES AMPERE,AMPERE2-550-FullTech-LST,World,co2intensity,0.3%/y tolerance 2005-2040,-0.4454386514470612,0.15239806984793758,-0.10381766784991903
POLES AMPERE,AMPERE2-550-FullTech-LST,World,energyintensity,0.3%/y tolerance 2005-2040,-0.30148485528793656,0.4767023815371988,0.1431935657549979
POLES AMPERE,AMPERE2-550-FullTech-LST,World,fossilco2,0.3%/y tolerance 2005-2040,-0.25791822972059286,0.6901221980098364,0.28381915755393816
POLES AMPERE,AMPERE2-550-FullTech-LST,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES AMPERE,AMPERE2-550-FullTech-LST,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES AMPERE,AMPERE2-550-FullTech-OPT,World,co2intensity,0.3%/y tolerance 2005-2040,-0.4473916204690347,0.07193115109511145,-0.15063575100380833
POLES AMPERE,AMPERE2-550-FullTech-OPT,World,energyintensity,0.3%/y tolerance 2005-2040,-0.29474422792474364,0.36564124482551563,0.0826188993611188
POLES AMPERE,AMPERE2-550-FullTech-OPT,World,fossilco2,0.3%/y tolerance 2005-2040,-0.25313057137937345,0.49859414254532713,0.17642640800616977
POLES AMPERE,AMPERE2-550-FullTech-OPT,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES AMPERE,AMPERE2-550-FullTech-OPT,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES AMPERE,AMPERE2-550-LimBio-OPT,World,co2intensity,0.3%/y tolerance 2005-2040,-0.3483857782393007,0.2531271522007815,-0.004664103702110872
POLES AMPERE,AMPERE2-550-LimBio-OPT,World,energyintensity,0.3%/y tolerance 2005-2040,-0.35744236230414383,0.15469936976491383,-0.06478994397896803
POLES AMPERE,AMPERE2-550-LimBio-OPT,World,fossilco2,0.3%/y tolerance 2005-2040,-0.21682286352903968,0.4688482685903954,0.17498921196778033
POLES AMPERE,AMPERE2-550-LimBio-OPT,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES AMPERE,AMPERE2-550-LimBio-OPT,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES AMPERE,AMPERE2-550-LimSW-OPT,World,co2intensity,0.3%/y tolerance 2005-2040,-0.42745204303969664,0.19211931399479953,-0.0734112675914131
POLES AMPERE,AMPERE2-550-LimSW-OPT,World,energyintensity,0.3%/y tolerance 2005-2040,-0.2748497239641432,0.4291474314008995,0.1274343648158812
POLES AMPERE,AMPERE2-550-LimSW-OPT,World,fossilco2,0.3%/y tolerance 2005-2040,-0.21329648998943496,0.6822884920203991,0.29846635687332734
POLES AMPERE,AMPERE2-550-LimSW-OPT,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES AMPERE,AMPERE2-550-LimSW-OPT,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES AMPERE,AMPERE2-550-LowEI-OPT,World,co2intensity,0.3%/y tolerance 2005-2040,-0.35790690055862684,0.14693615509951624,-0.06942515446825936
POLES AMPERE,AMPERE2-550-LowEI-OPT,World,energyintensity,0.3%/y tolerance 2005-2040,-0.4939849987184026,-0.34533023162894494,-0.40903941752442674
POLES AMPERE,AMPERE2-550-LowEI-OPT,World,fossilco2,0.3%/y tolerance 2005-2040,-0.3628866222626246,-0.13737232990472864,-0.2340213123438269
POLES AMPERE,AMPERE2-550-LowEI-OPT,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES AMPERE,AMPERE2-550-LowEI-OPT,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES AMPERE,AMPERE3-550,World,co2intensity,0.3%/y tolerance 2005-2040,-0.39890468554218894,-0.028357438959966175,-0.18716340178091878
POLES AMPERE,AMPERE3-550,World,energyintensity,0.3%/y tolerance 2005-2040,-0.24683094176458487,0.3135522181992282,0.07338800678616546
POLES AMPERE,AMPERE3-550,World,fossilco2,0.3%/y tolerance 2005-2040,-0.15673035029236893,0.34621652586396207,0.1306678646541059
POLES AMPERE,AMPERE3-550,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES AMPERE,AMPERE3-550,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES AMPERE,AMPERE3-550P-EU,World,co2intensity,0.3%/y tolerance 2005-2040,-0.17970467198502504,-0.0814574219321263,-0.12356338624051147
POLES AMPERE,AMPERE3-550P-EU,World,energyintensity,0.3%/y tolerance 2005-2040,0.005677794017401316,0.22439153935318956,0.13065707706642316
POLES AMPERE,AMPERE3-550P-EU,World,fossilco2,0.3%/y tolerance 2005-2040,0.31497839904678115,0.20395586404576332,0.251536950474771
POLES AMPERE,AMPERE3-550P-EU,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES AMPERE,AMPERE3-550P-EU,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES AMPERE,AMPERE3-CF450P-EU,World,co2intensity,0.3%/y tolerance 2005-2040,-0.0972360110606112,-0.45321759388367366,-0.3006540583880754
POLES AMPERE,AMPERE3-CF450P-EU,World,energyintensity,0.3%/y tolerance 2005-2040,0.11685713099480766,-0.14534084703774564,-0.032970285023794225
POLES AMPERE,AMPERE3-CF450P-EU,World,fossilco2,0.3%/y tolerance 2005-2040,0.5086263969486013,-0.5375366942967192,-0.08918108376301043
POLES AMPERE,AMPERE3-CF450P-EU,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES AMPERE,AMPERE3-CF450P-EU,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES AMPERE,AMPERE3-CF550,World,co2intensity,0.3%/y tolerance 2005-2040,-0.3534147052457559,-0.025477017445109162,-0.16602174078824347
POLES AMPERE,AMPERE3-CF550,World,energyintensity,0.3%/y tolerance 2005-2040,-0.19503708100915373,0.3167491911914714,0.09741221739120348
POLES AMPERE,AMPERE3-CF550,World,fossilco2,0.3%/y tolerance 2005-2040,-0.059446509240504763,0.3522939203710623,0.17583373625181925
POLES AMPERE,AMPERE3-CF550,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES AMPERE,AMPERE3-CF550,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES EMF27,EMF27-550-Conv,World,co2intensity,0.3%/y tolerance 2005-2040,-0.4271494408876142,0.17300390782504554,-0.08420467019466576
POLES EMF27,EMF27-550-Conv,World,energyintensity,0.3%/y tolerance 2005-2040,-0.44031664761912537,-0.17287951811344093,-0.28749543075873424
POLES EMF27,EMF27-550-Conv,World,fossilco2,0.3%/y tolerance 2005-2040,-0.3784608114923347,0.06114613633630467,-0.12725684130454076
POLES EMF27,EMF27-550-Conv,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES EMF27,EMF27-550-Conv,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES EMF27,EMF27-550-FullTech,World,co2intensity,0.3%/y tolerance 2005-2040,-0.5509999747308127,-0.19358359038723744,-0.34676204082019824
POLES EMF27,EMF27-550-FullTech,World,energyintensity,0.3%/y tolerance 2005-2040,-0.4226494659418525,0.13277557808189322,-0.10526372649971207
POLES EMF27,EMF27-550-FullTech,World,fossilco2,0.3%/y tolerance 2005-2040,-0.48464416365826035,2.1373431935583793e-4,-0.2075825076710511
POLES EMF27,EMF27-550-FullTech,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES EMF27,EMF27-550-FullTech,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES EMF27,EMF27-550-LimBio,World,co2intensity,0.3%/y tolerance 2005-2040,-0.44741373259300654,0.06159457727435641,-0.1565518412402277
POLES EMF27,EMF27-550-LimBio,World,energyintensity,0.3%/y tolerance 2005-2040,-0.4584981676004467,-0.18432827832628085,-0.3018296594437805
POLES EMF27,EMF27-550-LimBio,World,fossilco2,0.3%/y tolerance 2005-2040,-0.41690662317904836,-0.06171195442722438,-0.21393824103514894
POLES EMF27,EMF27-550-LimBio,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES EMF27,EMF27-550-LimBio,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES EMF27,EMF27-550-LimSW,World,co2intensity,0.3%/y tolerance 2005-2040,-0.5052980473027537,-0.12739586658451557,-0.28935394403518905
POLES EMF27,EMF27-550-LimSW,World,energyintensity,0.3%/y tolerance 2005-2040,-0.3514194438909699,0.10143331404496014,-0.09264643935615273
POLES EMF27,EMF27-550-LimSW,World,fossilco2,0.3%/y tolerance 2005-2040,-0.36771221417931876,0.03505919408514463,-0.13755712374248252
POLES EMF27,EMF27-550-LimSW,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES EMF27,EMF27-550-LimSW,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES EMF27,EMF27-550-NucOff,World,co2intensity,0.3%/y tolerance 2005-2040,-0.44619089350162233,-0.04485272518811484,-0.21685479732247517
POLES EMF27,EMF27-550-NucOff,World,energyintensity,0.3%/y tolerance 2005-2040,-0.352181427970371,0.15703414591120268,-0.06120110003804316
POLES EMF27,EMF27-550-NucOff,World,fossilco2,0.3%/y tolerance 2005-2040,-0.30936704445758845,0.1732031673477879,-0.033612637711659094
POLES EMF27,EMF27-550-NucOff,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES EMF27,EMF27-550-NucOff,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES EMF27,EMF27-G8-FullTech,World,co2intensity,0.3%/y tolerance 2005-2040,-0.4004794055700749,-0.38113237661777105,-0.3894239604544727
POLES EMF27,EMF27-G8-FullTech,World,energyintensity,0.3%/y tolerance 2005-2040,-0.24433117380665048,-0.05599628469284379,-0.13671123717018951
POLES EMF27,EMF27-G8-FullTech,World,fossilco2,0.3%/y tolerance 2005-2040,-0.15580530236232049,-0.3761069146859148,-0.28169193797580294
POLES EMF27,EMF27-G8-FullTech,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES EMF27,EMF27-G8-FullTech,World,pop,0.3%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES-AME,AME CO2 price $30 (5% p.a.),World,co2intensity,0.3%/y tolerance 2005-2040,-0.33846076243045864,0.31556443738459333,0.03526792317814248
POLES-AME,AME CO2 price $30 (5% p.a.),World,energyintensity,0.3%/y tolerance 2005-2040,-0.6445568974929268,0.24334162314994778,-0.13718631426842703
POLES-AME,AME CO2 price $30 (5% p.a.),World,fossilco2,0.3%/y tolerance 2005-2040,-0.6382917781976291,0.2869699408864628,-0.10957079586386223
POLES-AME,AME CO2 price $30 (5% p.a.),World,pcgdpmer,0.3%/y tolerance 2005-2040,0.44468690711478165,-0.11562878181324876,0.1245065134416214
POLES-AME,AME CO2 price $30 (5% p.a.),World,pop,0.3%/y tolerance 2005-2040,-0.0999610253890253,-0.15630733783482953,-0.13215891821519912
REMIND 1.2,450CO2-delay2020,World,co2intensity,0.3%/y tolerance 2005-2040,1.0598182905492737,-1.2018006174741482,-0.23253537117839596
REMIND 1.2,450CO2-delay2020,World,energyintensity,0.3%/y tolerance 2005-2040,0.3406844983590338,0.059333595134053785,0.1799125536590452
REMIND 1.2,450CO2-delay2020,World,fossilco2,0.3%/y tolerance 2005-2040,2.061576923763507,-1.5454577826406075,4.142343897273193e-4
REMIND 1.2,450CO2-delay2020,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.7702906780967218,-0.2644071194578349,0.17903479377983225
REMIND 1.2,450CO2-delay2020,World,pop,0.3%/y tolerance 2005-2040,-0.10921654324152219,-0.13858364084267827,-0.12599774187075424
REMIND 1.2,450CO2-EUonly,World,co2intensity,0.3%/y tolerance 2005-2040,0.8142775235995328,-1.3180711689028004,-0.4042074435446576
REMIND 1.2,450CO2-EUonly,World,energyintensity,0.3%/y tolerance 2005-2040,0.09025356200843926,0.17506415328860137,0.13871675702567474
REMIND 1.2,450CO2-EUonly,World,fossilco2,0.3%/y tolerance 2005-2040,1.5555680155365523,-1.5110337682892079,-0.19677586093531063
REMIND 1.2,450CO2-EUonly,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.7602534731701025,-0.22944311183233068,0.1947125674544264
REMIND 1.2,450CO2-EUonly,World,pop,0.3%/y tolerance 2005-2040,-0.10921654324152219,-0.13858364084267827,-0.12599774187075424
REMIND 1.3,AME 3.7 W/m2 NTE,World,co2intensity,0.3%/y tolerance 2005-2040,0.1776331687453505,-0.026747408201451772,0.06084426763289205
REMIND 1.3,AME 3.7 W/m2 NTE,World,energyintensity,0.3%/y tolerance 2005-2040,-0.5065121606481284,0.3936148492415583,0.007846130717406835
REMIND 1.3,AME 3.7 W/m2 NTE,World,fossilco2,0.3%/y tolerance 2005-2040,0.4318293202799921,0.061928545760238596,0.22045744912584722
REMIND 1.3,AME 3.7 W/m2 NTE,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.8486385643173602,-0.16452968605365192,0.26968527839106754
REMIND 1.3,AME 3.7 W/m2 NTE,World,pop,0.3%/y tolerance 2005-2040,-0.08793025213459016,-0.14040920922621603,-0.11791822761551922
REMIND 1.3,AME CO2 price $30 (5% p.a.),World,co2intensity,0.3%/y tolerance 2005-2040,-0.196466442066769,-0.5028575681501979,-0.371547085543014
REMIND 1.3,AME CO2 price $30 (5% p.a.),World,energyintensity,0.3%/y tolerance 2005-2040,-1.0233424455337659,0.728431448194721,-0.022328791974630446
REMIND 1.3,AME CO2 price $30 (5% p.a.),World,fossilco2,0.3%/y tolerance 2005-2040,-0.4977544594795833,-0.07043323938331464,-0.2535709051388583
REMIND 1.3,AME CO2 price $30 (5% p.a.),World,pcgdpmer,0.3%/y tolerance 2005-2040,0.8099846802555417,-0.15559791020162173,0.25822319999430543
REMIND 1.3,AME CO2 price $30 (5% p.a.),World,pop,0.3%/y tolerance 2005-2040,-0.08793025213459016,-0.14040920922621603,-0.11791822761551922
REMIND 1.4,ROSE 550 DEF,World,co2intensity,0.3%/y tolerance 2005-2040,-0.0076240881063536214,-0.0743438877550962,-0.0457496879056351
REMIND 1.4,ROSE 550 DEF,World,energyintensity,0.3%/y tolerance 2005-2040,-0.6401562754089072,0.15765005061664816,-0.18426694625144696
REMIND 1.4,ROSE 550 DEF,World,fossilco2,0.3%/y tolerance 2005-2040,-0.09459313220682541,0.1486962954836118,0.04442939790199584
REMIND 1.4,ROSE 550 DEF,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.6530632482778149,0.221638827634549,0.4065350079102344
REMIND 1.4,ROSE 550 DEF,World,pop,0.3%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 FS Gr,World,co2intensity,0.3%/y tolerance 2005-2040,-0.0017159516060309965,-0.10053162373974028,-0.05818204996815059
REMIND 1.4,ROSE 550 FS Gr,World,energyintensity,0.3%/y tolerance 2005-2040,-0.7367384967118003,-0.09629770672508442,-0.3707723310051054
REMIND 1.4,ROSE 550 FS Gr,World,fossilco2,0.3%/y tolerance 2005-2040,-0.06723741721084586,0.26333809111940437,0.12166287326358283
REMIND 1.4,ROSE 550 FS Gr,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.7710930480763649,0.6164161165967182,0.6827062300879954
REMIND 1.4,ROSE 550 FS Gr,World,pop,0.3%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 FS Gr SL Con,World,co2intensity,0.3%/y tolerance 2005-2040,-0.008606905098173412,0.012771920634223555,0.003609566748910569
REMIND 1.4,ROSE 550 FS Gr SL Con,World,energyintensity,0.3%/y tolerance 2005-2040,-0.5647140370932364,0.08723620579218416,-0.19217104115871037
REMIND 1.4,ROSE 550 FS Gr SL Con,World,fossilco2,0.3%/y tolerance 2005-2040,-0.1943975286572346,0.10255122968457703,-0.024712523890485096
REMIND 1.4,ROSE 550 FS Gr SL Con,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.4787994305035548,0.15879179827065848,0.29593792637047117
REMIND 1.4,ROSE 550 FS Gr SL Con,World,pop,0.3%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 HI Coal,World,co2intensity,0.3%/y tolerance 2005-2040,0.022260244490667436,-0.08242320142207166,-0.03755886745946918
REMIND 1.4,ROSE 550 HI Coal,World,energyintensity,0.3%/y tolerance 2005-2040,-0.6728849187026589,0.23757788505597432,-0.1526204594120113
REMIND 1.4,ROSE 550 HI Coal,World,fossilco2,0.3%/y tolerance 2005-2040,-0.11330680805711135,0.21778980041085189,0.07589125392458193
REMIND 1.4,ROSE 550 HI Coal,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.6371938831242596,0.2188838117894384,0.3981595566472189
REMIND 1.4,ROSE 550 HI Coal,World,pop,0.3%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 HI Fos,World,co2intensity,0.3%/y tolerance 2005-2040,-0.011144773603778857,-0.005036512703774421,-0.007654338803776322
REMIND 1.4,ROSE 550 HI Fos,World,energyintensity,0.3%/y tolerance 2005-2040,-0.46690093349007555,0.1213139862992022,-0.1307781221819168
REMIND 1.4,ROSE 550 HI Fos,World,fossilco2,0.3%/y tolerance 2005-2040,0.12564512068699374,0.1681946198987399,0.14995912023656296
REMIND 1.4,ROSE 550 HI Fos,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.7035668447502277,0.2081658413158013,0.4204805570734126
REMIND 1.4,ROSE 550 HI Fos,World,pop,0.3%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 HI Gas,World,co2intensity,0.3%/y tolerance 2005-2040,-0.06824788036769713,-0.07829584952269047,-0.07398957702769332
REMIND 1.4,ROSE 550 HI Gas,World,energyintensity,0.3%/y tolerance 2005-2040,-0.6301557790192753,0.22554625961479424,-0.1411831855140927
REMIND 1.4,ROSE 550 HI Gas,World,fossilco2,0.3%/y tolerance 2005-2040,-0.14386012562474626,0.21495885629766837,0.06117929261663352
REMIND 1.4,ROSE 550 HI Gas,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.6544195507316057,0.22395714121805377,0.40844103100957607
REMIND 1.4,ROSE 550 HI Gas,World,pop,0.3%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 HI Pop,World,co2intensity,0.3%/y tolerance 2005-2040,-0.10697307546524071,-0.052092139279628136,-0.07561254050203352
REMIND 1.4,ROSE 550 HI Pop,World,energyintensity,0.3%/y tolerance 2005-2040,-0.44150846576446146,0.615895253022897,0.16272223068545766
REMIND 1.4,ROSE 550 HI Pop,World,fossilco2,0.3%/y tolerance 2005-2040,-0.45637765187951684,-0.02594567657249253,-0.2104165231326458
REMIND 1.4,ROSE 550 HI Pop,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.04098219391245572,-0.7578607110614869,-0.4154994660726543
REMIND 1.4,ROSE 550 HI Pop,World,pop,0.3%/y tolerance 2005-2040,0.0511216954377296,0.16811192074572545,0.11797325275658437
REMIND 1.4,ROSE 550 LO Fos,World,co2intensity,0.3%/y tolerance 2005-2040,-0.2563629063113947,-0.04230782271971495,-0.1340457156875777
REMIND 1.4,ROSE 550 LO Fos,World,energyintensity,0.3%/y tolerance 2005-2040,-0.9140792583448929,0.29406992545392285,-0.22370829617414104
REMIND 1.4,ROSE 550 LO Fos,World,fossilco2,0.3%/y tolerance 2005-2040,-0.6448973430130928,0.3255764297584223,-0.09034090142936982
REMIND 1.4,ROSE 550 LO Fos,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.6254208386125744,0.2300630220367036,0.39950208628350536
REMIND 1.4,ROSE 550 LO Fos,World,pop,0.3%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 LO Oil,World,co2intensity,0.3%/y tolerance 2005-2040,-0.07638940185689647,-0.14038417331008748,-0.11295784268729132
REMIND 1.4,ROSE 550 LO Oil,World,energyintensity,0.3%/y tolerance 2005-2040,-0.6415634396845042,0.31371780569925545,-0.09568844232235588
REMIND 1.4,ROSE 550 LO Oil,World,fossilco2,0.3%/y tolerance 2005-2040,-0.17758170476054924,0.23853841930311312,0.06020122327582926
REMIND 1.4,ROSE 550 LO Oil,World,pcgdpmer,0.3%/y tolerance 2005-2040,0.640247153750231,0.22145348192643433,0.40093648413663285
REMIND 1.4,ROSE 550 LO Oil,World,pop,0.3%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 SL Gr,World,co2intensity,0.3%/y tolerance 2005-2040,-0.014980712366640558,-0.04736462390232282,-0.03348580467274471
REMIND 1.4,ROSE 550 SL Gr,World,energyintensity,0.3%/y tolerance 2005-2040,-0.5410904191842973,0.4308149022607113,0.014284050212850452
REMIND 1.4,ROSE 550 SL Gr,World,fossilco2,0.3%/y tolerance 2005-2040,-0.12860081933495415,0.043533614129175835,-0.03023828592687987
