MODEL,SCENARIO,REGION,variable,filter,growtherror
MESSAGE V.4,AMPERE3-450,World,co2intensity,Other Scenarios,-0.35123605432191674
MESSAGE V.4,AMPERE3-450,World,energyintensity,Other Scenarios,-0.9996322418571806
MESSAGE V.4,AMPERE3-450,World,fossilco2,Other Scenarios,-0.8833572363446537
MESSAGE V.4,AMPERE3-450,World,pcgdpmer,Other Scenarios,0.5723678116096189
MESSAGE V.4,AMPERE3-450,World,pop,Other Scenarios,-0.10485675177517528
MESSAGE V.4,AMPERE3-550,World,co2intensity,Other Scenarios,-0.15075930630710088
MESSAGE V.4,AMPERE3-550,World,energyintensity,Other Scenarios,-0.8031519318394322
MESSAGE V.4,AMPERE3-550,World,fossilco2,Other Scenarios,-0.4752329242132951
MESSAGE V.4,AMPERE3-550,World,pcgdpmer,Other Scenarios,0.5835350657084133
MESSAGE V.4,AMPERE3-550,World,pop,Other Scenarios,-0.10485675177517528
MESSAGE V.4,AMPERE3-CF450,World,co2intensity,Other Scenarios,-0.18110168617914668
MESSAGE V.4,AMPERE3-CF450,World,energyintensity,Other Scenarios,-0.9437744940765895
MESSAGE V.4,AMPERE3-CF450,World,fossilco2,Other Scenarios,-0.6531113296337577
MESSAGE V.4,AMPERE3-CF450,World,pcgdpmer,Other Scenarios,0.5766216023971538
MESSAGE V.4,AMPERE3-CF450,World,pop,Other Scenarios,-0.10485675177517528
MESSAGE V.4,EMF27-450-EERE,World,co2intensity,Other Scenarios,-0.679834060294195
MESSAGE V.4,EMF27-450-EERE,World,energyintensity,Other Scenarios,-1.7658050126162288
MESSAGE V.4,EMF27-450-EERE,World,fossilco2,Other Scenarios,-2.6003435001595117
MESSAGE V.4,EMF27-450-EERE,World,pcgdpmer,Other Scenarios,-0.051550141444008046
MESSAGE V.4,EMF27-450-EERE,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-450-FullTech,World,co2intensity,Other Scenarios,-0.33433276907185383
MESSAGE V.4,EMF27-450-FullTech,World,energyintensity,Other Scenarios,-0.6219198221375393
MESSAGE V.4,EMF27-450-FullTech,World,fossilco2,Other Scenarios,-1.0978721121887514
MESSAGE V.4,EMF27-450-FullTech,World,pcgdpmer,Other Scenarios,-0.03846523517427847
MESSAGE V.4,EMF27-450-FullTech,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-450-LimBio,World,co2intensity,Other Scenarios,-0.8451855458420265
MESSAGE V.4,EMF27-450-LimBio,World,energyintensity,Other Scenarios,-1.1819994039596708
MESSAGE V.4,EMF27-450-LimBio,World,fossilco2,Other Scenarios,-2.225603916809531
MESSAGE V.4,EMF27-450-LimBio,World,pcgdpmer,Other Scenarios,-0.09526468120275378
MESSAGE V.4,EMF27-450-LimBio,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-450-LimSW,World,co2intensity,Other Scenarios,-0.46845961359757704
MESSAGE V.4,EMF27-450-LimSW,World,energyintensity,Other Scenarios,-0.761177391366941
MESSAGE V.4,EMF27-450-LimSW,World,fossilco2,Other Scenarios,-1.3845740605062349
MESSAGE V.4,EMF27-450-LimSW,World,pcgdpmer,Other Scenarios,-0.05178276973663709
MESSAGE V.4,EMF27-450-LimSW,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-450-LowEI,World,co2intensity,Other Scenarios,-0.01356627257419718
MESSAGE V.4,EMF27-450-LowEI,World,energyintensity,Other Scenarios,-1.2180165307921789
MESSAGE V.4,EMF27-450-LowEI,World,fossilco2,Other Scenarios,-1.351544964440666
MESSAGE V.4,EMF27-450-LowEI,World,pcgdpmer,Other Scenarios,-0.016807875269210237
MESSAGE V.4,EMF27-450-LowEI,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-450-NucOff,World,co2intensity,Other Scenarios,-0.35722957441510483
MESSAGE V.4,EMF27-450-NucOff,World,energyintensity,Other Scenarios,-0.6584413178545598
MESSAGE V.4,EMF27-450-NucOff,World,fossilco2,Other Scenarios,-1.1602890843431062
MESSAGE V.4,EMF27-450-NucOff,World,pcgdpmer,Other Scenarios,-0.04146390626836172
MESSAGE V.4,EMF27-450-NucOff,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-550-Conv,World,co2intensity,Other Scenarios,-0.3434760218507461
MESSAGE V.4,EMF27-550-Conv,World,energyintensity,Other Scenarios,-0.7927330277345285
MESSAGE V.4,EMF27-550-Conv,World,fossilco2,Other Scenarios,-1.2902358667644886
MESSAGE V.4,EMF27-550-Conv,World,pcgdpmer,Other Scenarios,-0.05087253137413428
MESSAGE V.4,EMF27-550-Conv,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-550-EERE,World,co2intensity,Other Scenarios,-0.007914945675506102
MESSAGE V.4,EMF27-550-EERE,World,energyintensity,Other Scenarios,-1.2001793544172275
MESSAGE V.4,EMF27-550-EERE,World,fossilco2,Other Scenarios,-1.3285796810625221
MESSAGE V.4,EMF27-550-EERE,World,pcgdpmer,Other Scenarios,-0.017331095164708765
MESSAGE V.4,EMF27-550-EERE,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-550-FullTech,World,co2intensity,Other Scenarios,-0.454081232849039
MESSAGE V.4,EMF27-550-FullTech,World,energyintensity,Other Scenarios,-0.7261392239373731
MESSAGE V.4,EMF27-550-FullTech,World,fossilco2,Other Scenarios,-1.3299101783776055
MESSAGE V.4,EMF27-550-FullTech,World,pcgdpmer,Other Scenarios,-0.04653543578611363
MESSAGE V.4,EMF27-550-FullTech,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-550-LimBio,World,co2intensity,Other Scenarios,-0.37751722936394405
MESSAGE V.4,EMF27-550-LimBio,World,energyintensity,Other Scenarios,-0.7849886356138603
MESSAGE V.4,EMF27-550-LimBio,World,fossilco2,Other Scenarios,-1.3151978906606399
MESSAGE V.4,EMF27-550-LimBio,World,pcgdpmer,Other Scenarios,-0.04953773987775567
MESSAGE V.4,EMF27-550-LimBio,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-550-LimSW,World,co2intensity,Other Scenarios,-0.4400529587676014
MESSAGE V.4,EMF27-550-LimSW,World,energyintensity,Other Scenarios,-0.7193281189790064
MESSAGE V.4,EMF27-550-LimSW,World,fossilco2,Other Scenarios,-1.3103443389783258
MESSAGE V.4,EMF27-550-LimSW,World,pcgdpmer,Other Scenarios,-0.0478089754266382
MESSAGE V.4,EMF27-550-LimSW,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-550-LowEI,World,co2intensity,Other Scenarios,-0.007274961948053216
MESSAGE V.4,EMF27-550-LowEI,World,energyintensity,Other Scenarios,-1.214353884134001
MESSAGE V.4,EMF27-550-LowEI,World,fossilco2,Other Scenarios,-1.341389779668658
MESSAGE V.4,EMF27-550-LowEI,World,pcgdpmer,Other Scenarios,-0.016606647781524098
MESSAGE V.4,EMF27-550-LowEI,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-550-NoCCS,World,co2intensity,Other Scenarios,-0.42588804036845407
MESSAGE V.4,EMF27-550-NoCCS,World,energyintensity,Other Scenarios,-0.7250236712438992
MESSAGE V.4,EMF27-550-NoCCS,World,fossilco2,Other Scenarios,-1.3023703039693668
MESSAGE V.4,EMF27-550-NoCCS,World,pcgdpmer,Other Scenarios,-0.04830430655193374
MESSAGE V.4,EMF27-550-NoCCS,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-550-NucOff,World,co2intensity,Other Scenarios,-0.4513964950968262
MESSAGE V.4,EMF27-550-NucOff,World,energyintensity,Other Scenarios,-0.7254992802911325
MESSAGE V.4,EMF27-550-NucOff,World,fossilco2,Other Scenarios,-1.3268988055965312
MESSAGE V.4,EMF27-550-NucOff,World,pcgdpmer,Other Scenarios,-0.046848744403492626
MESSAGE V.4,EMF27-550-NucOff,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-Base-EERE,World,co2intensity,Other Scenarios,0.2066417946777842
MESSAGE V.4,EMF27-Base-EERE,World,energyintensity,Other Scenarios,-0.9433829425637177
MESSAGE V.4,EMF27-Base-EERE,World,fossilco2,Other Scenarios,-0.8473727451199439
MESSAGE V.4,EMF27-Base-EERE,World,pcgdpmer,Other Scenarios,-0.0074773114289306
MESSAGE V.4,EMF27-Base-EERE,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,EMF27-Base-LowEI,World,co2intensity,Other Scenarios,0.20691996890432351
MESSAGE V.4,EMF27-Base-LowEI,World,energyintensity,Other Scenarios,-0.9443091120664207
MESSAGE V.4,EMF27-Base-LowEI,World,fossilco2,Other Scenarios,-0.8481011205136855
MESSAGE V.4,EMF27-Base-LowEI,World,pcgdpmer,Other Scenarios,-0.007557691546508538
MESSAGE V.4,EMF27-Base-LowEI,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,LIMITS-450,World,co2intensity,Other Scenarios,-0.4312347445975967
MESSAGE V.4,LIMITS-450,World,energyintensity,Other Scenarios,-0.7029714058577033
MESSAGE V.4,LIMITS-450,World,fossilco2,Other Scenarios,-1.2841889667603499
MESSAGE V.4,LIMITS-450,World,pcgdpmer,Other Scenarios,-0.046828530499970045
MESSAGE V.4,LIMITS-450,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,LIMITS-500,World,co2intensity,Other Scenarios,-0.18331377159941986
MESSAGE V.4,LIMITS-500,World,energyintensity,Other Scenarios,-0.4888339499030152
MESSAGE V.4,LIMITS-500,World,fossilco2,Other Scenarios,-0.8053640177796507
MESSAGE V.4,LIMITS-500,World,pcgdpmer,Other Scenarios,-0.03006201047213586
MESSAGE V.4,LIMITS-500,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,LIMITS-RefPol,World,co2intensity,Other Scenarios,-0.06571097581230334
MESSAGE V.4,LIMITS-RefPol,World,energyintensity,Other Scenarios,-0.2867483936381843
MESSAGE V.4,LIMITS-RefPol,World,fossilco2,Other Scenarios,-0.4856151767041825
MESSAGE V.4,LIMITS-RefPol,World,pcgdpmer,Other Scenarios,-0.03000152144861512
MESSAGE V.4,LIMITS-RefPol,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,LIMITS-RefPol-450,World,co2intensity,Other Scenarios,-0.06571097581230334
MESSAGE V.4,LIMITS-RefPol-450,World,energyintensity,Other Scenarios,-0.2867483936381843
MESSAGE V.4,LIMITS-RefPol-450,World,fossilco2,Other Scenarios,-0.4856151767041825
MESSAGE V.4,LIMITS-RefPol-450,World,pcgdpmer,Other Scenarios,-0.03000152144861512
MESSAGE V.4,LIMITS-RefPol-450,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,LIMITS-RefPol-450-EE,World,co2intensity,Other Scenarios,-0.06571097581230334
MESSAGE V.4,LIMITS-RefPol-450-EE,World,energyintensity,Other Scenarios,-0.2867483936381843
MESSAGE V.4,LIMITS-RefPol-450-EE,World,fossilco2,Other Scenarios,-0.4856151767041825
MESSAGE V.4,LIMITS-RefPol-450-EE,World,pcgdpmer,Other Scenarios,-0.03000152144861512
MESSAGE V.4,LIMITS-RefPol-450-EE,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,LIMITS-RefPol-450-PC,World,co2intensity,Other Scenarios,-0.06571097581230334
MESSAGE V.4,LIMITS-RefPol-450-PC,World,energyintensity,Other Scenarios,-0.2867483936381843
MESSAGE V.4,LIMITS-RefPol-450-PC,World,fossilco2,Other Scenarios,-0.4856151767041825
MESSAGE V.4,LIMITS-RefPol-450-PC,World,pcgdpmer,Other Scenarios,-0.03000152144861512
MESSAGE V.4,LIMITS-RefPol-450-PC,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,LIMITS-RefPol-500,World,co2intensity,Other Scenarios,-0.06571097581230334
MESSAGE V.4,LIMITS-RefPol-500,World,energyintensity,Other Scenarios,-0.2867483936381843
MESSAGE V.4,LIMITS-RefPol-500,World,fossilco2,Other Scenarios,-0.4856151767041825
MESSAGE V.4,LIMITS-RefPol-500,World,pcgdpmer,Other Scenarios,-0.03000152144861512
MESSAGE V.4,LIMITS-RefPol-500,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,LIMITS-RefPol2030-500,World,co2intensity,Other Scenarios,-0.06571097581230334
MESSAGE V.4,LIMITS-RefPol2030-500,World,energyintensity,Other Scenarios,-0.2867483936381843
MESSAGE V.4,LIMITS-RefPol2030-500,World,fossilco2,Other Scenarios,-0.4856151767041825
MESSAGE V.4,LIMITS-RefPol2030-500,World,pcgdpmer,Other Scenarios,-0.03000152144861512
MESSAGE V.4,LIMITS-RefPol2030-500,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,LIMITS-StrPol,World,co2intensity,Other Scenarios,-0.2294179144257581
MESSAGE V.4,LIMITS-StrPol,World,energyintensity,Other Scenarios,-0.42240251025499553
MESSAGE V.4,LIMITS-StrPol,World,fossilco2,Other Scenarios,-0.798226345221075
MESSAGE V.4,LIMITS-StrPol,World,pcgdpmer,Other Scenarios,-0.04325163473524163
MESSAGE V.4,LIMITS-StrPol,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,LIMITS-StrPol-450,World,co2intensity,Other Scenarios,-0.2294179144257581
MESSAGE V.4,LIMITS-StrPol-450,World,energyintensity,Other Scenarios,-0.42240251025499553
MESSAGE V.4,LIMITS-StrPol-450,World,fossilco2,Other Scenarios,-0.798226345221075
MESSAGE V.4,LIMITS-StrPol-450,World,pcgdpmer,Other Scenarios,-0.04325163473524163
MESSAGE V.4,LIMITS-StrPol-450,World,pop,Other Scenarios,-0.10315428580507979
MESSAGE V.4,LIMITS-StrPol-500,World,co2intensity,Other Scenarios,-0.2294179144257581
MESSAGE V.4,LIMITS-StrPol-500,World,energyintensity,Other Scenarios,-0.42240251025499553
MESSAGE V.4,LIMITS-StrPol-500,World,fossilco2,Other Scenarios,-0.798226345221075
MESSAGE V.4,LIMITS-StrPol-500,World,pcgdpmer,Other Scenarios,-0.04325163473524163
MESSAGE V.4,LIMITS-StrPol-500,World,pop,Other Scenarios,-0.10315428580507979
MiniCAM_EMF22,EMF22 2.6 NTE,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 NTE,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 NTE,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 NTE,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 NTE,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS Lo Tech,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS Lo Tech,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS Lo Tech,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS Lo Tech,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS Lo Tech,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS w Delay,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS w Delay,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS w Delay,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS w Delay,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 2.6 OS w Delay,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 NTE,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 NTE,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 NTE,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 NTE,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 NTE,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 NTE Lo Tech,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 NTE Lo Tech,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 NTE Lo Tech,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 NTE Lo Tech,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 NTE Lo Tech,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS Lo Tech,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS Lo Tech,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS Lo Tech,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS Lo Tech,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS Lo Tech,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS w Delay,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS w Delay,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS w Delay,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS w Delay,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS w Delay,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS w Delay Lo Tech,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS w Delay Lo Tech,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS w Delay Lo Tech,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS w Delay Lo Tech,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 3.7 OS w Delay Lo Tech,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE Lo Tech,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE Lo Tech,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE Lo Tech,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE Lo Tech,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE Lo Tech,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE w Delay,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE w Delay,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE w Delay,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE w Delay,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE w Delay,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE w Delay Lo Tech,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE w Delay Lo Tech,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE w Delay Lo Tech,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE w Delay Lo Tech,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 4.5 NTE w Delay Lo Tech,World,pop,Other Scenarios,NA
MiniCAM_EMF22,EMF22 Reference,World,co2intensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 Reference,World,energyintensity,Other Scenarios,NA
MiniCAM_EMF22,EMF22 Reference,World,fossilco2,Other Scenarios,NA
MiniCAM_EMF22,EMF22 Reference,World,pcgdpmer,Other Scenarios,NA
MiniCAM_EMF22,EMF22 Reference,World,pop,Other Scenarios,NA
Phoenix 2012.4,AME 3.7 W/m2 NTE,World,co2intensity,Other Scenarios,NA
Phoenix 2012.4,AME 3.7 W/m2 NTE,World,energyintensity,Other Scenarios,NA
Phoenix 2012.4,AME 3.7 W/m2 NTE,World,fossilco2,Other Scenarios,-3.411941683094441
Phoenix 2012.4,AME 3.7 W/m2 NTE,World,pcgdpmer,Other Scenarios,-0.004944741042850698
Phoenix 2012.4,AME 3.7 W/m2 NTE,World,pop,Other Scenarios,-0.04287386066843091
Phoenix 2012.4,AME CO2 price $10 (5% p.a.),World,co2intensity,Other Scenarios,NA
Phoenix 2012.4,AME CO2 price $10 (5% p.a.),World,energyintensity,Other Scenarios,NA
Phoenix 2012.4,AME CO2 price $10 (5% p.a.),World,fossilco2,Other Scenarios,-1.2912828006048975
Phoenix 2012.4,AME CO2 price $10 (5% p.a.),World,pcgdpmer,Other Scenarios,0.034902385812430214
Phoenix 2012.4,AME CO2 price $10 (5% p.a.),World,pop,Other Scenarios,-0.04287386066843091
Phoenix 2012.4,AME CO2 price $30 (5% p.a.),World,co2intensity,Other Scenarios,NA
Phoenix 2012.4,AME CO2 price $30 (5% p.a.),World,energyintensity,Other Scenarios,NA
Phoenix 2012.4,AME CO2 price $30 (5% p.a.),World,fossilco2,Other Scenarios,-2.843075142036294
Phoenix 2012.4,AME CO2 price $30 (5% p.a.),World,pcgdpmer,Other Scenarios,0.008535469492100045
Phoenix 2012.4,AME CO2 price $30 (5% p.a.),World,pop,Other Scenarios,-0.04287386066843091
Phoenix 2012.4,AME CO2 price $50 (5% p.a.),World,co2intensity,Other Scenarios,NA
Phoenix 2012.4,AME CO2 price $50 (5% p.a.),World,energyintensity,Other Scenarios,NA
Phoenix 2012.4,AME CO2 price $50 (5% p.a.),World,fossilco2,Other Scenarios,-3.898757991870114
Phoenix 2012.4,AME CO2 price $50 (5% p.a.),World,pcgdpmer,Other Scenarios,-0.01813690584712635
Phoenix 2012.4,AME CO2 price $50 (5% p.a.),World,pop,Other Scenarios,-0.04287386066843091
Phoenix 2012.4,EMF27-450-Conv,World,co2intensity,Other Scenarios,-0.4891976508830207
Phoenix 2012.4,EMF27-450-Conv,World,energyintensity,Other Scenarios,-2.4657568888093775
Phoenix 2012.4,EMF27-450-Conv,World,fossilco2,Other Scenarios,-2.942173610763197
Phoenix 2012.4,EMF27-450-Conv,World,pcgdpmer,Other Scenarios,0.05565478959763226
Phoenix 2012.4,EMF27-450-Conv,World,pop,Other Scenarios,-0.04287386066843091
Phoenix 2012.4,EMF27-450-EERE,World,co2intensity,Other Scenarios,-0.24733651437976523
Phoenix 2012.4,EMF27-450-EERE,World,energyintensity,Other Scenarios,-2.734359473037514
Phoenix 2012.4,EMF27-450-EERE,World,fossilco2,Other Scenarios,-2.837527683729446
Phoenix 2012.4,EMF27-450-EERE,World,pcgdpmer,Other Scenarios,0.18704216435626408
Phoenix 2012.4,EMF27-450-EERE,World,pop,Other Scenarios,-0.04287386066843091
Phoenix 2012.4,EMF27-450-FullTech,World,co2intensity,Other Scenarios,-0.151792853232668
Phoenix 2012.4,EMF27-450-FullTech,World,energyintensity,Other Scenarios,-2.804544812369748
Phoenix 2012.4,EMF27-450-FullTech,World,fossilco2,Other Scenarios,-2.943568305054146
Phoenix 2012.4,EMF27-450-FullTech,World,pcgdpmer,Other Scenarios,0.055643221216700844
Phoenix 2012.4,EMF27-450-FullTech,World,pop,Other Scenarios,-0.04287386066843091
Phoenix 2012.4,EMF27-450-LimBio,World,co2intensity,Other Scenarios,-0.48946040260462764
Phoenix 2012.4,EMF27-450-LimBio,World,energyintensity,Other Scenarios,-2.466877262997788
Phoenix 2012.4,EMF27-450-LimBio,World,fossilco2,Other Scenarios,-2.943568305054146
Phoenix 2012.4,EMF27-450-LimBio,World,pcgdpmer,Other Scenarios,0.055643221216700844
Phoenix 2012.4,EMF27-450-LimBio,World,pop,Other Scenarios,-0.04287386066843091
Phoenix 2012.4,EMF27-450-LimSW,World,co2intensity,Other Scenarios,-0.4891976508830207
Phoenix 2012.4,EMF27-450-LimSW,World,energyintensity,Other Scenarios,-2.4657568888093775
Phoenix 2012.4,EMF27-450-LimSW,World,fossilco2,Other Scenarios,-2.942173610763197
Phoenix 2012.4,EMF27-450-LimSW,World,pcgdpmer,Other Scenarios,0.05565478959763226
Phoenix 2012.4,EMF27-450-LimSW,World,pop,Other Scenarios,-0.04287386066843091
Phoenix 2012.4,EMF27-450-LimTech,World,co2intensity,Other Scenarios,-0.4533897748458289
Phoenix 2012.4,EMF27-450-LimTech,World,energyintensity,Other Scenarios,-2.7878309043411744
Phoenix 2012.4,EMF27-450-LimTech,World,fossilco2,Other Scenarios,-3.2412826767369918
Phoenix 2012.4,EMF27-450-LimTech,World,pcgdpmer,Other Scenarios,0.04281186311844243
