MODEL,SCENARIO,REGION,variable,DATABASE,growthmeasure,percent
IMAGE 2.4,AMPERE2-Base-FullTech-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.507893368721085
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.5208708633436108
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,LAM,pcgdpmer,AR5,catchupcovid1002x,3.458478450932327
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,3.5757190191261587
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.608584474157908
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,2.868697542370381
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.507893368721085
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.5208708633436108
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,LAM,pcgdpmer,AR5,catchupcovid1002x,3.458478450932327
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,3.5757190191261587
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.608584474157908
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,2.868697542370381
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.507893368721085
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.5208708633436108
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,LAM,pcgdpmer,AR5,catchupcovid1002x,3.458478450932327
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,3.5757190191261587
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.608584474157908
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,2.868697542370381
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.507893368721085
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.5208708633436108
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,LAM,pcgdpmer,AR5,catchupcovid1002x,3.458478450932327
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,3.5757190191261587
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.608584474157908
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,2.868697542370381
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.507893368721085
IMAGE 2.4,AMPERE3-Base,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.5208708633436108
IMAGE 2.4,AMPERE3-Base,LAM,pcgdpmer,AR5,catchupcovid1002x,3.458478450932327
IMAGE 2.4,AMPERE3-Base,MAF,pcgdpmer,AR5,catchupcovid1002x,3.5757190191261587
IMAGE 2.4,AMPERE3-Base,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.608584474157908
IMAGE 2.4,AMPERE3-Base,REF,pcgdpmer,AR5,catchupcovid1002x,2.868697542370381
IMAGE 2.4,AMPERE3-Base,World,pcgdpmer,AR5,catchupcovid1002x,2.507893368721085
IMAGE 2.4,EMF27-Base-Conv,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.343608530496199
IMAGE 2.4,EMF27-Base-Conv,LAM,pcgdpmer,AR5,catchupcovid1002x,3.4257507565860292
IMAGE 2.4,EMF27-Base-Conv,MAF,pcgdpmer,AR5,catchupcovid1002x,3.6372909802498716
IMAGE 2.4,EMF27-Base-Conv,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.7850726893606796
IMAGE 2.4,EMF27-Base-Conv,REF,pcgdpmer,AR5,catchupcovid1002x,2.7382888775752883
IMAGE 2.4,EMF27-Base-Conv,World,pcgdpmer,AR5,catchupcovid1002x,2.5119405016306566
IMAGE 2.4,EMF27-Base-EERE,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.343608530496199
IMAGE 2.4,EMF27-Base-EERE,LAM,pcgdpmer,AR5,catchupcovid1002x,3.4257507565860292
IMAGE 2.4,EMF27-Base-EERE,MAF,pcgdpmer,AR5,catchupcovid1002x,3.6372909802498716
IMAGE 2.4,EMF27-Base-EERE,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.7850726893606796
IMAGE 2.4,EMF27-Base-EERE,REF,pcgdpmer,AR5,catchupcovid1002x,2.7382888775752883
IMAGE 2.4,EMF27-Base-EERE,World,pcgdpmer,AR5,catchupcovid1002x,2.5119405016306566
IMAGE 2.4,EMF27-Base-FullTech,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.343608530496199
IMAGE 2.4,EMF27-Base-FullTech,LAM,pcgdpmer,AR5,catchupcovid1002x,3.4257507565860292
IMAGE 2.4,EMF27-Base-FullTech,MAF,pcgdpmer,AR5,catchupcovid1002x,3.6372909802498716
IMAGE 2.4,EMF27-Base-FullTech,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.7850726893606796
IMAGE 2.4,EMF27-Base-FullTech,REF,pcgdpmer,AR5,catchupcovid1002x,2.7382888775752883
IMAGE 2.4,EMF27-Base-FullTech,World,pcgdpmer,AR5,catchupcovid1002x,2.5119405016306566
IMAGE 2.4,EMF27-Base-LimBio,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.343608530496199
IMAGE 2.4,EMF27-Base-LimBio,LAM,pcgdpmer,AR5,catchupcovid1002x,3.4257507565860292
IMAGE 2.4,EMF27-Base-LimBio,MAF,pcgdpmer,AR5,catchupcovid1002x,3.6372909802498716
IMAGE 2.4,EMF27-Base-LimBio,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.7850726893606796
IMAGE 2.4,EMF27-Base-LimBio,REF,pcgdpmer,AR5,catchupcovid1002x,2.7382888775752883
IMAGE 2.4,EMF27-Base-LimBio,World,pcgdpmer,AR5,catchupcovid1002x,2.5119405016306566
IMAGE 2.4,EMF27-Base-LimSW,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.343608530496199
IMAGE 2.4,EMF27-Base-LimSW,LAM,pcgdpmer,AR5,catchupcovid1002x,3.4257507565860292
IMAGE 2.4,EMF27-Base-LimSW,MAF,pcgdpmer,AR5,catchupcovid1002x,3.6372909802498716
IMAGE 2.4,EMF27-Base-LimSW,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.7850726893606796
IMAGE 2.4,EMF27-Base-LimSW,REF,pcgdpmer,AR5,catchupcovid1002x,2.7382888775752883
IMAGE 2.4,EMF27-Base-LimSW,World,pcgdpmer,AR5,catchupcovid1002x,2.5119405016306566
IMAGE 2.4,EMF27-Base-LimTech,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.343608530496199
IMAGE 2.4,EMF27-Base-LimTech,LAM,pcgdpmer,AR5,catchupcovid1002x,3.4257507565860292
IMAGE 2.4,EMF27-Base-LimTech,MAF,pcgdpmer,AR5,catchupcovid1002x,3.6372909802498716
IMAGE 2.4,EMF27-Base-LimTech,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.7850726893606796
IMAGE 2.4,EMF27-Base-LimTech,REF,pcgdpmer,AR5,catchupcovid1002x,2.7382888775752883
IMAGE 2.4,EMF27-Base-LimTech,World,pcgdpmer,AR5,catchupcovid1002x,2.5119405016306566
IMAGE 2.4,EMF27-Base-LowEI,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.343608530496199
IMAGE 2.4,EMF27-Base-LowEI,LAM,pcgdpmer,AR5,catchupcovid1002x,3.4257507565860292
IMAGE 2.4,EMF27-Base-LowEI,MAF,pcgdpmer,AR5,catchupcovid1002x,3.6372909802498716
IMAGE 2.4,EMF27-Base-LowEI,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.7850726893606796
IMAGE 2.4,EMF27-Base-LowEI,REF,pcgdpmer,AR5,catchupcovid1002x,2.7382888775752883
IMAGE 2.4,EMF27-Base-LowEI,World,pcgdpmer,AR5,catchupcovid1002x,2.5119405016306566
IMAGE 2.4,EMF27-Base-NucOff,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.343608530496199
IMAGE 2.4,EMF27-Base-NucOff,LAM,pcgdpmer,AR5,catchupcovid1002x,3.4257507565860292
IMAGE 2.4,EMF27-Base-NucOff,MAF,pcgdpmer,AR5,catchupcovid1002x,3.6372909802498716
IMAGE 2.4,EMF27-Base-NucOff,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.7850726893606796
IMAGE 2.4,EMF27-Base-NucOff,REF,pcgdpmer,AR5,catchupcovid1002x,2.7382888775752883
IMAGE 2.4,EMF27-Base-NucOff,World,pcgdpmer,AR5,catchupcovid1002x,2.5119405016306566
IMAGE 2.4,LIMITS-Base,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.343608530496199
IMAGE 2.4,LIMITS-Base,LAM,pcgdpmer,AR5,catchupcovid1002x,3.4257507565860292
IMAGE 2.4,LIMITS-Base,MAF,pcgdpmer,AR5,catchupcovid1002x,3.6372909802498716
IMAGE 2.4,LIMITS-Base,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.7850726893606796
IMAGE 2.4,LIMITS-Base,REF,pcgdpmer,AR5,catchupcovid1002x,2.7382888775752883
IMAGE 2.4,LIMITS-Base,World,pcgdpmer,AR5,catchupcovid1002x,2.5119405016306566
IMAGE 2.4,POEM_baseline,ASIA,pcgdpmer,AR5,catchupcovid1002x,NA
IMAGE 2.4,POEM_baseline,LAM,pcgdpmer,AR5,catchupcovid1002x,NA
IMAGE 2.4,POEM_baseline,MAF,pcgdpmer,AR5,catchupcovid1002x,NA
IMAGE 2.4,POEM_baseline,OECD90,pcgdpmer,AR5,catchupcovid1002x,NA
IMAGE 2.4,POEM_baseline,REF,pcgdpmer,AR5,catchupcovid1002x,NA
IMAGE 2.4,POEM_baseline,World,pcgdpmer,AR5,catchupcovid1002x,NA
IMAGE 2.4 EMF22,EMF22 Reference,World,pcgdpmer,AR5,catchupcovid1002x,NA
iPETS_1.2.0,AME Reference,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.712453258761173
iPETS_1.2.0,AME Reference,LAM,pcgdpmer,AR5,catchupcovid1002x,3.0196891081783566
iPETS_1.2.0,AME Reference,MAF,pcgdpmer,AR5,catchupcovid1002x,3.9428908956759416
iPETS_1.2.0,AME Reference,OECD90,pcgdpmer,AR5,catchupcovid1002x,0.8463436045331574
iPETS_1.2.0,AME Reference,REF,pcgdpmer,AR5,catchupcovid1002x,3.5378500727657296
iPETS_1.2.0,AME Reference,World,pcgdpmer,AR5,catchupcovid1002x,1.6873123759010085
KEI-Linkages,AME Reference,ASIA,pcgdpmer,AR5,catchupcovid1002x,NA
KEI-Linkages,AME Reference,MAF,pcgdpmer,AR5,catchupcovid1002x,NA
KEI-Linkages,AME Reference,OECD90,pcgdpmer,AR5,catchupcovid1002x,NA
KEI-Linkages,AME Reference,World,pcgdpmer,AR5,catchupcovid1002x,NA
MARIA23_org,AME Reference,World,pcgdpmer,AR5,catchupcovid1002x,1.6732441115131607
MERGE_AME,AME Reference,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.3420148319748
MERGE_AME,AME Reference,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.3918446772539872
MERGE_AME,AME Reference,World,pcgdpmer,AR5,catchupcovid1002x,NA
MERGE_EMF22,EMF22 Reference,World,pcgdpmer,AR5,catchupcovid1002x,NA
MERGE_EMF22,EMF22 Reference Pessimistic Growth,World,pcgdpmer,AR5,catchupcovid1002x,NA
MERGE_EMF27,EMF27-Base-Conv,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.9462552348861446
MERGE_EMF27,EMF27-Base-Conv,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.646663030130962
MERGE_EMF27,EMF27-Base-Conv,World,pcgdpmer,AR5,catchupcovid1002x,2.12783189900582
MERGE_EMF27,EMF27-Base-EERE,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.9712322725500435
MERGE_EMF27,EMF27-Base-EERE,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6551841937826772
MERGE_EMF27,EMF27-Base-EERE,World,pcgdpmer,AR5,catchupcovid1002x,2.144075017508871
MERGE_EMF27,EMF27-Base-FullTech,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.9479027757365897
MERGE_EMF27,EMF27-Base-FullTech,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6480353531484147
MERGE_EMF27,EMF27-Base-FullTech,World,pcgdpmer,AR5,catchupcovid1002x,2.129180478392097
MERGE_EMF27,EMF27-Base-LimBio,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.947939907632065
MERGE_EMF27,EMF27-Base-LimBio,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6480584201509672
MERGE_EMF27,EMF27-Base-LimBio,World,pcgdpmer,AR5,catchupcovid1002x,2.129203737862881
MERGE_EMF27,EMF27-Base-LimSW,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.946261218986417
MERGE_EMF27,EMF27-Base-LimSW,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6466570232071918
MERGE_EMF27,EMF27-Base-LimSW,World,pcgdpmer,AR5,catchupcovid1002x,2.1278159169398525
MERGE_EMF27,EMF27-Base-LimTech,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.9449442245650177
MERGE_EMF27,EMF27-Base-LimTech,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6452900197152072
MERGE_EMF27,EMF27-Base-LimTech,World,pcgdpmer,AR5,catchupcovid1002x,2.1269301501078224
MERGE_EMF27,EMF27-Base-LowEI,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.9715205167285346
MERGE_EMF27,EMF27-Base-LowEI,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6555959953492159
MERGE_EMF27,EMF27-Base-LowEI,World,pcgdpmer,AR5,catchupcovid1002x,2.144341163846441
MERGE_EMF27,EMF27-Base-NucOff,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.9473170507094846
MERGE_EMF27,EMF27-Base-NucOff,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6474913838410066
MERGE_EMF27,EMF27-Base-NucOff,World,pcgdpmer,AR5,catchupcovid1002x,2.128723377173299
MERGE-ETL_2011,AMPERE2-Base-Conv-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.9977820933323027
MERGE-ETL_2011,AMPERE2-Base-Conv-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,2.536154421386012
MERGE-ETL_2011,AMPERE2-Base-Conv-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6204938960871087
MERGE-ETL_2011,AMPERE2-Base-Conv-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,1.5472187705905902
MERGE-ETL_2011,AMPERE2-Base-Conv-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.131529033645312
MERGE-ETL_2011,AMPERE2-Base-EERE-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.009727742207826
MERGE-ETL_2011,AMPERE2-Base-EERE-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,2.5400364421714707
MERGE-ETL_2011,AMPERE2-Base-EERE-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6255361348131199
MERGE-ETL_2011,AMPERE2-Base-EERE-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,1.548635691377218
MERGE-ETL_2011,AMPERE2-Base-EERE-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.1376050623084817
MERGE-ETL_2011,AMPERE2-Base-FullTech-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.9986141037926175
MERGE-ETL_2011,AMPERE2-Base-FullTech-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,2.5372860056905635
MERGE-ETL_2011,AMPERE2-Base-FullTech-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6210631066986907
MERGE-ETL_2011,AMPERE2-Base-FullTech-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,1.547726549013221
MERGE-ETL_2011,AMPERE2-Base-FullTech-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.1323903239789366
MERGE-ETL_2011,AMPERE2-Base-LimBio-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.9986716464342167
MERGE-ETL_2011,AMPERE2-Base-LimBio-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,2.537396215202657
MERGE-ETL_2011,AMPERE2-Base-LimBio-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6210306171662372
MERGE-ETL_2011,AMPERE2-Base-LimBio-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,1.5478613927489124
MERGE-ETL_2011,AMPERE2-Base-LimBio-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.1324252037761853
MERGE-ETL_2011,AMPERE2-Base-LimSW-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.997671936208939
MERGE-ETL_2011,AMPERE2-Base-LimSW-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,2.5360287545831737
MERGE-ETL_2011,AMPERE2-Base-LimSW-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6205090224158185
MERGE-ETL_2011,AMPERE2-Base-LimSW-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,1.5471105827249578
MERGE-ETL_2011,AMPERE2-Base-LimSW-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.131495431545161
MERGE-ETL_2011,AMPERE2-Base-LowEI-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,3.009757974075143
MERGE-ETL_2011,AMPERE2-Base-LowEI-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,2.5403278782255008
MERGE-ETL_2011,AMPERE2-Base-LowEI-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6255536038209557
MERGE-ETL_2011,AMPERE2-Base-LowEI-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,1.548652733254785
MERGE-ETL_2011,AMPERE2-Base-LowEI-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.137710089412156
MERGE-ETL_2011,AMPERE2-Base-NucOff-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.998524044057234
MERGE-ETL_2011,AMPERE2-Base-NucOff-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,2.5370955707858753
MERGE-ETL_2011,AMPERE2-Base-NucOff-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6209234653191726
MERGE-ETL_2011,AMPERE2-Base-NucOff-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,1.5476304560468
MERGE-ETL_2011,AMPERE2-Base-NucOff-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.132254153135734
MERGE-ETL_2011,AMPERE3-Base,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.9986141037926175
MERGE-ETL_2011,AMPERE3-Base,MAF,pcgdpmer,AR5,catchupcovid1002x,2.5372860056905635
MERGE-ETL_2011,AMPERE3-Base,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.6210631066986907
MERGE-ETL_2011,AMPERE3-Base,REF,pcgdpmer,AR5,catchupcovid1002x,1.547726549013221
MERGE-ETL_2011,AMPERE3-Base,World,pcgdpmer,AR5,catchupcovid1002x,2.1323903239789366
MESSAGE V.1,EMF22 Reference,World,pcgdpmer,AR5,catchupcovid1002x,NA
MESSAGE V.2,RCP 8.5,ASIA,pcgdpmer,AR5,catchupcovid1002x,1.8745603481845956
MESSAGE V.2,RCP 8.5,LAM,pcgdpmer,AR5,catchupcovid1002x,2.055521535337674
MESSAGE V.2,RCP 8.5,MAF,pcgdpmer,AR5,catchupcovid1002x,1.8485059484546031
MESSAGE V.2,RCP 8.5,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.0968144601336196
MESSAGE V.2,RCP 8.5,REF,pcgdpmer,AR5,catchupcovid1002x,2.690094828613525
MESSAGE V.2,RCP 8.5,World,pcgdpmer,AR5,catchupcovid1002x,1.2775531094478643
MESSAGE V.3,AME Reference,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.882180520416847
MESSAGE V.3,AME Reference,LAM,pcgdpmer,AR5,catchupcovid1002x,2.6213734366032093
MESSAGE V.3,AME Reference,MAF,pcgdpmer,AR5,catchupcovid1002x,3.544464514220441
MESSAGE V.3,AME Reference,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.0137006575904104
MESSAGE V.3,AME Reference,REF,pcgdpmer,AR5,catchupcovid1002x,2.880698612395068
MESSAGE V.3,AME Reference,World,pcgdpmer,AR5,catchupcovid1002x,2.0381566545772003
MESSAGE V.3,GEA Counterfactual,ASIA,pcgdpmer,AR5,catchupcovid1002x,NA
MESSAGE V.3,GEA Counterfactual,LAM,pcgdpmer,AR5,catchupcovid1002x,NA
MESSAGE V.3,GEA Counterfactual,MAF,pcgdpmer,AR5,catchupcovid1002x,NA
MESSAGE V.3,GEA Counterfactual,OECD90,pcgdpmer,AR5,catchupcovid1002x,NA
MESSAGE V.3,GEA Counterfactual,REF,pcgdpmer,AR5,catchupcovid1002x,NA
MESSAGE V.3,GEA Counterfactual,World,pcgdpmer,AR5,catchupcovid1002x,NA
MESSAGE V.4,AMPERE2-Base-Conv-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.840289246699867
MESSAGE V.4,AMPERE2-Base-Conv-OPT,LAM,pcgdpmer,AR5,catchupcovid1002x,3.0332050375253936
MESSAGE V.4,AMPERE2-Base-Conv-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,2.985931119219992
MESSAGE V.4,AMPERE2-Base-Conv-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.5669167680350717
MESSAGE V.4,AMPERE2-Base-Conv-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,2.6054499818863155
MESSAGE V.4,AMPERE2-Base-Conv-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.0620427949256106
MESSAGE V.4,AMPERE2-Base-EERE-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.8474328591574736
MESSAGE V.4,AMPERE2-Base-EERE-OPT,LAM,pcgdpmer,AR5,catchupcovid1002x,3.0394475454320733
MESSAGE V.4,AMPERE2-Base-EERE-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,3.0069795890478623
MESSAGE V.4,AMPERE2-Base-EERE-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.5633777959789503
MESSAGE V.4,AMPERE2-Base-EERE-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,2.590005124079083
MESSAGE V.4,AMPERE2-Base-EERE-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.0672838579918436
MESSAGE V.4,AMPERE2-Base-FullTech-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.8472090658673364
MESSAGE V.4,AMPERE2-Base-FullTech-OPT,LAM,pcgdpmer,AR5,catchupcovid1002x,3.039100650737396
MESSAGE V.4,AMPERE2-Base-FullTech-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,3.0066361833738737
MESSAGE V.4,AMPERE2-Base-FullTech-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.5634495456113542
MESSAGE V.4,AMPERE2-Base-FullTech-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,2.589111695746627
MESSAGE V.4,AMPERE2-Base-FullTech-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.0671038293335546
MESSAGE V.4,AMPERE2-Base-LimBio-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.846760293946357
MESSAGE V.4,AMPERE2-Base-LimBio-OPT,LAM,pcgdpmer,AR5,catchupcovid1002x,3.037405146200158
MESSAGE V.4,AMPERE2-Base-LimBio-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,3.004502355199615
MESSAGE V.4,AMPERE2-Base-LimBio-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.5636313986664
MESSAGE V.4,AMPERE2-Base-LimBio-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,2.586529870219264
MESSAGE V.4,AMPERE2-Base-LimBio-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.066336343711564
MESSAGE V.4,AMPERE2-Base-LimSW-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.8419122818509717
MESSAGE V.4,AMPERE2-Base-LimSW-OPT,LAM,pcgdpmer,AR5,catchupcovid1002x,3.0369559292195807
MESSAGE V.4,AMPERE2-Base-LimSW-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,2.9925836723610937
MESSAGE V.4,AMPERE2-Base-LimSW-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.565318352288379
MESSAGE V.4,AMPERE2-Base-LimSW-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,2.598942975586174
MESSAGE V.4,AMPERE2-Base-LimSW-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.0634232760615503
MESSAGE V.4,AMPERE2-Base-LowEI-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.8474332329970755
MESSAGE V.4,AMPERE2-Base-LowEI-OPT,LAM,pcgdpmer,AR5,catchupcovid1002x,3.0392881208913405
MESSAGE V.4,AMPERE2-Base-LowEI-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,3.0068641310901443
MESSAGE V.4,AMPERE2-Base-LowEI-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.5633868098702668
MESSAGE V.4,AMPERE2-Base-LowEI-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,2.5896490000570385
MESSAGE V.4,AMPERE2-Base-LowEI-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.067234776992125
MESSAGE V.4,AMPERE2-Base-NucOff-OPT,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.8472735372799884
MESSAGE V.4,AMPERE2-Base-NucOff-OPT,LAM,pcgdpmer,AR5,catchupcovid1002x,3.0390680940656276
MESSAGE V.4,AMPERE2-Base-NucOff-OPT,MAF,pcgdpmer,AR5,catchupcovid1002x,3.0066330401782535
MESSAGE V.4,AMPERE2-Base-NucOff-OPT,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.5634574428860841
MESSAGE V.4,AMPERE2-Base-NucOff-OPT,REF,pcgdpmer,AR5,catchupcovid1002x,2.589254515149437
MESSAGE V.4,AMPERE2-Base-NucOff-OPT,World,pcgdpmer,AR5,catchupcovid1002x,2.0671295826374005
MESSAGE V.4,AMPERE3-Base,ASIA,pcgdpmer,AR5,catchupcovid1002x,2.8472090658673364
MESSAGE V.4,AMPERE3-Base,LAM,pcgdpmer,AR5,catchupcovid1002x,3.039100650737396
MESSAGE V.4,AMPERE3-Base,MAF,pcgdpmer,AR5,catchupcovid1002x,3.0066361833738737
MESSAGE V.4,AMPERE3-Base,OECD90,pcgdpmer,AR5,catchupcovid1002x,1.5634495456113542
MESSAGE V.4,AMPERE3-Base,REF,pcgdpmer,AR5,catchupcovid1002x,2.589111695746627
MESSAGE V.4,AMPERE3-Base,World,pcgdpmer,AR5,catchupcovid1002x,2.0671038293335546
