year,MODEL,SCENARIO,REGION,pcgdpppp,lnpcgdpppp,inlnpcgdp,pcgdpgrowth,database,pcgdpmer,pcgdpgrowthppp,pcgdpgrowthmer
2050,AIM/CGE,SSP3-Baseline,REF,23.60877080508549,3.161618287272217,3.161618287272217,0.7347444413342341,SSPs,NA,NA,NA
2051,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.167102023679017,0.5483736406799888,SSPs,NA,NA,NA
2052,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.1725857600858163,0.5483736406799444,SSPs,NA,NA,NA
2053,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.1780694964926157,0.5483736406799444,SSPs,NA,NA,NA
2054,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.1835532328994156,0.5483736406799888,SSPs,NA,NA,NA
2055,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.1890369693062155,0.5483736406799888,SSPs,NA,NA,NA
2056,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.194520705713015,0.5483736406799444,SSPs,NA,NA,NA
2057,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.2000044421198144,0.5483736406799444,SSPs,NA,NA,NA
2058,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.2054881785266143,0.5483736406799888,SSPs,NA,NA,NA
2059,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.210971914933414,0.5483736406799888,SSPs,NA,NA,NA
2060,AIM/CGE,SSP3-Baseline,REF,24.93956881827013,3.2164556513402136,3.2164556513402136,0.5483736406799444,SSPs,NA,NA,NA
2061,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.2255148177086888,0.9059166368475147,SSPs,NA,NA,NA
2062,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.2345739840771643,0.9059166368475591,SSPs,NA,NA,NA
2063,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.2436331504456395,0.9059166368475147,SSPs,NA,NA,NA
2064,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.2526923168141146,0.9059166368475147,SSPs,NA,NA,NA
2065,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.2617514831825902,0.9059166368475591,SSPs,NA,NA,NA
2066,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.2708106495510654,0.9059166368475147,SSPs,NA,NA,NA
2067,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.2798698159195405,0.9059166368475147,SSPs,NA,NA,NA
2068,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.2889289822880157,0.9059166368475147,SSPs,NA,NA,NA
2069,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.2979881486564913,0.9059166368475591,SSPs,NA,NA,NA
2070,AIM/CGE,SSP3-Baseline,REF,27.30438508251047,3.3070473150249664,3.3070473150249664,0.9059166368475147,SSPs,NA,NA,NA
2071,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.3150954940368833,0.80481790119169,SSPs,NA,NA,NA
2072,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.3231436730487998,0.8048179011916456,SSPs,NA,NA,NA
2073,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.3311918520607167,0.80481790119169,SSPs,NA,NA,NA
2074,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.339240031072633,0.8048179011916456,SSPs,NA,NA,NA
2075,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.34728821008455,0.80481790119169,SSPs,NA,NA,NA
2076,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.355336389096467,0.80481790119169,SSPs,NA,NA,NA
2077,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.3633845681083834,0.8048179011916456,SSPs,NA,NA,NA
2078,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.3714327471203003,0.80481790119169,SSPs,NA,NA,NA
2079,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.3794809261322167,0.8048179011916456,SSPs,NA,NA,NA
2080,AIM/CGE,SSP3-Baseline,REF,29.592741307053984,3.3875291051441336,3.3875291051441336,0.80481790119169,SSPs,NA,NA,NA
2081,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.3943469339717014,0.6817828827567762,SSPs,NA,NA,NA
2082,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.4011647627992696,0.6817828827568206,SSPs,NA,NA,NA
2083,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.4079825916268374,0.6817828827567762,SSPs,NA,NA,NA
2084,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.4148004204544056,0.6817828827568206,SSPs,NA,NA,NA
2085,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.4216182492819733,0.6817828827567762,SSPs,NA,NA,NA
2086,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.428436078109541,0.6817828827567762,SSPs,NA,NA,NA
2087,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.4352539069371093,0.6817828827568206,SSPs,NA,NA,NA
2088,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.442071735764677,0.6817828827567762,SSPs,NA,NA,NA
2089,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.4488895645922453,0.6817828827568206,SSPs,NA,NA,NA
2090,AIM/CGE,SSP3-Baseline,REF,31.680691470229416,3.455707393419813,3.455707393419813,0.6817828827567762,SSPs,NA,NA,NA
2091,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.4623117556919403,0.660436227212724,SSPs,NA,NA,NA
2092,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.468916117964067,0.6604362272126796,SSPs,NA,NA,NA
2093,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.4755204802361943,0.660436227212724,SSPs,NA,NA,NA
2094,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.4821248425083215,0.660436227212724,SSPs,NA,NA,NA
2095,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.488729204780449,0.660436227212724,SSPs,NA,NA,NA
2096,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.4953335670525756,0.6604362272126796,SSPs,NA,NA,NA
2097,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.501937929324703,0.660436227212724,SSPs,NA,NA,NA
2098,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.50854229159683,0.660436227212724,SSPs,NA,NA,NA
2099,AIM/CGE,SSP3-Baseline,REF,NA,NA,3.515146653868957,0.6604362272126796,SSPs,NA,NA,NA
2100,AIM/CGE,SSP3-Baseline,REF,33.84363736615071,3.521751016141084,3.521751016141084,0.660436227212724,SSPs,NA,NA,NA
2005,AIM/CGE,SSP3-Baseline,World,8.431400049289877,2.1319628376179254,2.1319628376179254,NA,SSPs,NA,NA,NA
2006,AIM/CGE,SSP3-Baseline,World,NA,NA,2.154158843594641,2.219600597671567,SSPs,NA,NA,NA
2007,AIM/CGE,SSP3-Baseline,World,NA,NA,2.176354849571357,2.2196005976716116,SSPs,NA,NA,NA
2008,AIM/CGE,SSP3-Baseline,World,NA,NA,2.198550855548073,2.219600597671567,SSPs,NA,NA,NA
2009,AIM/CGE,SSP3-Baseline,World,NA,NA,2.220746861524789,2.2196005976716116,SSPs,NA,NA,NA
2010,AIM/CGE,SSP3-Baseline,World,9.421015332077367,2.2429428675015046,2.2429428675015046,2.219600597671567,SSPs,NA,NA,NA
2011,AIM/CGE,SSP3-Baseline,World,NA,NA,2.272486310237348,2.9543442735843417,SSPs,NA,NA,NA
2012,AIM/CGE,SSP3-Baseline,World,NA,NA,2.302029752973192,2.954344273584386,SSPs,NA,NA,NA
2013,AIM/CGE,SSP3-Baseline,World,NA,NA,2.3315731957090353,2.9543442735843417,SSPs,NA,NA,NA
2014,AIM/CGE,SSP3-Baseline,World,NA,NA,2.3611166384448787,2.9543442735843417,SSPs,NA,NA,NA
2015,AIM/CGE,SSP3-Baseline,World,NA,NA,2.390660081180722,2.9543442735843417,SSPs,NA,NA,NA
2016,AIM/CGE,SSP3-Baseline,World,NA,NA,2.420203523916566,2.954344273584386,SSPs,NA,NA,NA
2017,AIM/CGE,SSP3-Baseline,World,NA,NA,2.4497469666524094,2.9543442735843417,SSPs,NA,NA,NA
2018,AIM/CGE,SSP3-Baseline,World,NA,NA,2.479290409388253,2.9543442735843417,SSPs,NA,NA,NA
2019,AIM/CGE,SSP3-Baseline,World,NA,NA,2.5088338521240967,2.954344273584386,SSPs,NA,NA,NA
2020,AIM/CGE,SSP3-Baseline,World,12.659112288426257,2.53837729485994,2.53837729485994,2.9543442735843417,SSPs,NA,NA,NA
2021,AIM/CGE,SSP3-Baseline,World,NA,NA,2.557426968029003,1.904967316906303,SSPs,NA,NA,NA
2022,AIM/CGE,SSP3-Baseline,World,NA,NA,2.5764766411980666,1.9049673169063475,SSPs,NA,NA,NA
2023,AIM/CGE,SSP3-Baseline,World,NA,NA,2.5955263143671297,1.904967316906303,SSPs,NA,NA,NA
2024,AIM/CGE,SSP3-Baseline,World,NA,NA,2.6145759875361927,1.904967316906303,SSPs,NA,NA,NA
2025,AIM/CGE,SSP3-Baseline,World,NA,NA,2.633625660705256,1.9049673169063475,SSPs,NA,NA,NA
2026,AIM/CGE,SSP3-Baseline,World,NA,NA,2.652675333874319,1.904967316906303,SSPs,NA,NA,NA
2027,AIM/CGE,SSP3-Baseline,World,NA,NA,2.6717250070433822,1.904967316906303,SSPs,NA,NA,NA
2028,AIM/CGE,SSP3-Baseline,World,NA,NA,2.6907746802124453,1.904967316906303,SSPs,NA,NA,NA
2029,AIM/CGE,SSP3-Baseline,World,NA,NA,2.7098243533815087,1.9049673169063475,SSPs,NA,NA,NA
2030,AIM/CGE,SSP3-Baseline,World,15.315632312214053,2.7288740265505718,2.7288740265505718,1.904967316906303,SSPs,NA,NA,NA
2031,AIM/CGE,SSP3-Baseline,World,NA,NA,2.7375154783812685,0.8641451830696756,SSPs,NA,NA,NA
2032,AIM/CGE,SSP3-Baseline,World,NA,NA,2.7461569302119653,0.8641451830696756,SSPs,NA,NA,NA
2033,AIM/CGE,SSP3-Baseline,World,NA,NA,2.7547983820426616,0.8641451830696312,SSPs,NA,NA,NA
2034,AIM/CGE,SSP3-Baseline,World,NA,NA,2.7634398338733583,0.8641451830696756,SSPs,NA,NA,NA
2035,AIM/CGE,SSP3-Baseline,World,NA,NA,2.772081285704055,0.8641451830696756,SSPs,NA,NA,NA
2036,AIM/CGE,SSP3-Baseline,World,NA,NA,2.780722737534752,0.8641451830696756,SSPs,NA,NA,NA
2037,AIM/CGE,SSP3-Baseline,World,NA,NA,2.7893641893654486,0.8641451830696756,SSPs,NA,NA,NA
2038,AIM/CGE,SSP3-Baseline,World,NA,NA,2.798005641196145,0.8641451830696312,SSPs,NA,NA,NA
2039,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8066470930268417,0.8641451830696756,SSPs,NA,NA,NA
2040,AIM/CGE,SSP3-Baseline,World,16.697993205346894,2.8152885448575384,2.8152885448575384,0.8641451830696756,SSPs,NA,NA,NA
2041,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8196372759676267,0.43487311100882664,SSPs,NA,NA,NA
2042,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8239860070777154,0.43487311100887105,SSPs,NA,NA,NA
2043,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8283347381878037,0.43487311100882664,SSPs,NA,NA,NA
2044,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8326834692978924,0.43487311100887105,SSPs,NA,NA,NA
2045,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8370322004079807,0.43487311100882664,SSPs,NA,NA,NA
2046,AIM/CGE,SSP3-Baseline,World,NA,NA,2.841380931518069,0.43487311100882664,SSPs,NA,NA,NA
2047,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8457296626281576,0.43487311100887105,SSPs,NA,NA,NA
2048,AIM/CGE,SSP3-Baseline,World,NA,NA,2.850078393738246,0.43487311100882664,SSPs,NA,NA,NA
2049,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8544271248483346,0.43487311100887105,SSPs,NA,NA,NA
2050,AIM/CGE,SSP3-Baseline,World,17.440164590385816,2.858775855958423,2.858775855958423,0.43487311100882664,SSPs,NA,NA,NA
2051,AIM/CGE,SSP3-Baseline,World,NA,NA,2.861801640066346,0.30257841079230907,SSPs,NA,NA,NA
2052,AIM/CGE,SSP3-Baseline,World,NA,NA,2.864827424174269,0.30257841079230907,SSPs,NA,NA,NA
2053,AIM/CGE,SSP3-Baseline,World,NA,NA,2.867853208282192,0.30257841079230907,SSPs,NA,NA,NA
2054,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8708789923901152,0.30257841079230907,SSPs,NA,NA,NA
2055,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8739047764980383,0.30257841079230907,SSPs,NA,NA,NA
2056,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8769305606059614,0.30257841079230907,SSPs,NA,NA,NA
2057,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8799563447138845,0.30257841079230907,SSPs,NA,NA,NA
2058,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8829821288218076,0.30257841079230907,SSPs,NA,NA,NA
2059,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8860079129297307,0.30257841079230907,SSPs,NA,NA,NA
2060,AIM/CGE,SSP3-Baseline,World,17.97593101102394,2.889033697037654,2.889033697037654,0.30257841079230907,SSPs,NA,NA,NA
2061,AIM/CGE,SSP3-Baseline,World,NA,NA,2.8929831893270053,0.3949492289351486,SSPs,NA,NA,NA
2062,AIM/CGE,SSP3-Baseline,World,NA,NA,2.896932681616357,0.394949228935193,SSPs,NA,NA,NA
2063,AIM/CGE,SSP3-Baseline,World,NA,NA,2.9008821739057087,0.3949492289351486,SSPs,NA,NA,NA
2064,AIM/CGE,SSP3-Baseline,World,NA,NA,2.90483166619506,0.3949492289351486,SSPs,NA,NA,NA
2065,AIM/CGE,SSP3-Baseline,World,NA,NA,2.9087811584844117,0.3949492289351486,SSPs,NA,NA,NA
2066,AIM/CGE,SSP3-Baseline,World,NA,NA,2.9127306507737636,0.394949228935193,SSPs,NA,NA,NA
2067,AIM/CGE,SSP3-Baseline,World,NA,NA,2.916680143063115,0.3949492289351486,SSPs,NA,NA,NA
2068,AIM/CGE,SSP3-Baseline,World,NA,NA,2.9206296353524666,0.3949492289351486,SSPs,NA,NA,NA
2069,AIM/CGE,SSP3-Baseline,World,NA,NA,2.9245791276418185,0.394949228935193,SSPs,NA,NA,NA
2070,AIM/CGE,SSP3-Baseline,World,18.700095296763585,2.92852861993117,2.92852861993117,0.3949492289351486,SSPs,NA,NA,NA
2071,AIM/CGE,SSP3-Baseline,World,NA,NA,2.932665351723214,0.41367317920442126,SSPs,NA,NA,NA
2072,AIM/CGE,SSP3-Baseline,World,NA,NA,2.936802083515259,0.41367317920446567,SSPs,NA,NA,NA
2073,AIM/CGE,SSP3-Baseline,World,NA,NA,2.940938815307303,0.41367317920442126,SSPs,NA,NA,NA
2074,AIM/CGE,SSP3-Baseline,World,NA,NA,2.9450755470993473,0.41367317920442126,SSPs,NA,NA,NA
2075,AIM/CGE,SSP3-Baseline,World,NA,NA,2.949212278891392,0.41367317920446567,SSPs,NA,NA,NA
2076,AIM/CGE,SSP3-Baseline,World,NA,NA,2.953349010683436,0.41367317920442126,SSPs,NA,NA,NA
2077,AIM/CGE,SSP3-Baseline,World,NA,NA,2.9574857424754804,0.41367317920442126,SSPs,NA,NA,NA
2078,AIM/CGE,SSP3-Baseline,World,NA,NA,2.9616224742675246,0.41367317920442126,SSPs,NA,NA,NA
2079,AIM/CGE,SSP3-Baseline,World,NA,NA,2.965759206059569,0.41367317920446567,SSPs,NA,NA,NA
2080,AIM/CGE,SSP3-Baseline,World,19.48989133053644,2.9698959378516134,2.9698959378516134,0.41367317920442126,SSPs,NA,NA,NA
2081,AIM/CGE,SSP3-Baseline,World,NA,NA,2.974274128053045,0.43781902014314866,SSPs,NA,NA,NA
2082,AIM/CGE,SSP3-Baseline,World,NA,NA,2.9786523182544764,0.43781902014314866,SSPs,NA,NA,NA
2083,AIM/CGE,SSP3-Baseline,World,NA,NA,2.983030508455908,0.43781902014314866,SSPs,NA,NA,NA
2084,AIM/CGE,SSP3-Baseline,World,NA,NA,2.9874086986573394,0.43781902014314866,SSPs,NA,NA,NA
2085,AIM/CGE,SSP3-Baseline,World,NA,NA,2.991786888858771,0.43781902014314866,SSPs,NA,NA,NA
2086,AIM/CGE,SSP3-Baseline,World,NA,NA,2.996165079060202,0.43781902014310425,SSPs,NA,NA,NA
2087,AIM/CGE,SSP3-Baseline,World,NA,NA,3.0005432692616334,0.43781902014314866,SSPs,NA,NA,NA
2088,AIM/CGE,SSP3-Baseline,World,NA,NA,3.004921459463065,0.43781902014314866,SSPs,NA,NA,NA
2089,AIM/CGE,SSP3-Baseline,World,NA,NA,3.0092996496644964,0.43781902014314866,SSPs,NA,NA,NA
2090,AIM/CGE,SSP3-Baseline,World,20.362151110646682,3.013677839865928,3.013677839865928,0.43781902014314866,SSPs,NA,NA,NA
2091,AIM/CGE,SSP3-Baseline,World,NA,NA,3.018720992395424,0.5043152529496275,SSPs,NA,NA,NA
2092,AIM/CGE,SSP3-Baseline,World,NA,NA,3.02376414492492,0.5043152529495831,SSPs,NA,NA,NA
2093,AIM/CGE,SSP3-Baseline,World,NA,NA,3.0288072974544162,0.5043152529496275,SSPs,NA,NA,NA
2094,AIM/CGE,SSP3-Baseline,World,NA,NA,3.033850449983912,0.5043152529495831,SSPs,NA,NA,NA
2095,AIM/CGE,SSP3-Baseline,World,NA,NA,3.0388936025134083,0.5043152529496275,SSPs,NA,NA,NA
2096,AIM/CGE,SSP3-Baseline,World,NA,NA,3.0439367550429046,0.5043152529496275,SSPs,NA,NA,NA
2097,AIM/CGE,SSP3-Baseline,World,NA,NA,3.0489799075724004,0.5043152529495831,SSPs,NA,NA,NA
2098,AIM/CGE,SSP3-Baseline,World,NA,NA,3.0540230601018967,0.5043152529496275,SSPs,NA,NA,NA
2099,AIM/CGE,SSP3-Baseline,World,NA,NA,3.0590662126313926,0.5043152529495831,SSPs,NA,NA,NA
2100,AIM/CGE,SSP3-Baseline,World,21.41538020728858,3.064109365160889,3.064109365160889,0.5043152529496275,SSPs,NA,NA,NA
2005,AIM/CGE,SSP4-Baseline,ASIA,3.6139804643215783,1.284809786599693,1.284809786599693,NA,SSPs,NA,NA,NA
2006,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,1.352952391665036,6.8142605065342865,SSPs,NA,NA,NA
2007,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,1.421094996730379,6.814260506534309,SSPs,NA,NA,NA
2008,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,1.4892376017957218,6.8142605065342865,SSPs,NA,NA,NA
2009,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,1.557380206861065,6.814260506534309,SSPs,NA,NA,NA
2010,AIM/CGE,SSP4-Baseline,ASIA,5.081074789388988,1.6255228119264078,1.6255228119264078,6.8142605065342865,SSPs,NA,NA,NA
2011,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,1.686080380928928,6.055756900252018,SSPs,NA,NA,NA
2012,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,1.746637949931448,6.055756900251996,SSPs,NA,NA,NA
2013,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,1.8071955189339681,6.055756900252018,SSPs,NA,NA,NA
2014,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,1.8677530879364883,6.055756900252018,SSPs,NA,NA,NA
2015,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,1.9283106569390083,6.055756900251996,SSPs,NA,NA,NA
2016,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,1.9888682259415285,6.055756900252018,SSPs,NA,NA,NA
2017,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.0494257949440486,6.055756900252018,SSPs,NA,NA,NA
2018,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.1099833639465686,6.055756900251996,SSPs,NA,NA,NA
2019,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.170540932949089,6.055756900252041,SSPs,NA,NA,NA
2020,AIM/CGE,SSP4-Baseline,ASIA,9.310087613681368,2.231098501951609,2.231098501951609,6.055756900251996,SSPs,NA,NA,NA
2021,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.2745147361138995,4.341623416229057,SSPs,NA,NA,NA
2022,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.31793097027619,4.341623416229057,SSPs,NA,NA,NA
2023,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.3613472044384807,4.341623416229057,SSPs,NA,NA,NA
2024,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.4047634386007712,4.341623416229057,SSPs,NA,NA,NA
2025,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.448179672763062,4.341623416229057,SSPs,NA,NA,NA
2026,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.491595906925352,4.341623416229012,SSPs,NA,NA,NA
2027,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.5350121410876425,4.341623416229057,SSPs,NA,NA,NA
2028,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.578428375249933,4.341623416229057,SSPs,NA,NA,NA
2029,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.6218446094122236,4.341623416229057,SSPs,NA,NA,NA
2030,AIM/CGE,SSP4-Baseline,ASIA,14.371697822150388,2.665260843574514,2.665260843574514,4.341623416229057,SSPs,NA,NA,NA
2031,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.693119201732291,2.785835815777693,SSPs,NA,NA,NA
2032,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.7209775598900676,2.7858358157776486,SSPs,NA,NA,NA
2033,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.7488359180478446,2.785835815777693,SSPs,NA,NA,NA
2034,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.776694276205621,2.7858358157776486,SSPs,NA,NA,NA
2035,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.804552634363398,2.785835815777693,SSPs,NA,NA,NA
2036,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.832410992521175,2.785835815777693,SSPs,NA,NA,NA
2037,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.8602693506789514,2.7858358157776486,SSPs,NA,NA,NA
2038,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.8881277088367283,2.785835815777693,SSPs,NA,NA,NA
2039,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.915986066994505,2.7858358157776486,SSPs,NA,NA,NA
2040,AIM/CGE,SSP4-Baseline,ASIA,18.988706831263055,2.9438444251522817,2.9438444251522817,2.785835815777693,SSPs,NA,NA,NA
2041,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.963866279186756,2.0021854034474096,SSPs,NA,NA,NA
2042,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,2.98388813322123,2.0021854034474096,SSPs,NA,NA,NA
2043,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.003909987255704,2.0021854034474096,SSPs,NA,NA,NA
2044,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.023931841290178,2.0021854034474096,SSPs,NA,NA,NA
2045,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.043953695324652,2.0021854034474096,SSPs,NA,NA,NA
2046,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.0639755493591267,2.002185403447454,SSPs,NA,NA,NA
2047,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.083997403393601,2.0021854034474096,SSPs,NA,NA,NA
2048,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.104019257428075,2.0021854034474096,SSPs,NA,NA,NA
2049,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.124041111462549,2.0021854034474096,SSPs,NA,NA,NA
2050,AIM/CGE,SSP4-Baseline,ASIA,23.197928026863035,3.144062965497023,3.144062965497023,2.0021854034474096,SSPs,NA,NA,NA
2051,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.1594554152930776,1.5392449796054475,SSPs,NA,NA,NA
2052,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.174847865089132,1.5392449796054475,SSPs,NA,NA,NA
2053,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.1902403148851866,1.5392449796054475,SSPs,NA,NA,NA
2054,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.205632764681241,1.5392449796054475,SSPs,NA,NA,NA
2055,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.2210252144772955,1.5392449796054475,SSPs,NA,NA,NA
2056,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.2364176642733495,1.539244979605403,SSPs,NA,NA,NA
2057,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.251810114069404,1.5392449796054475,SSPs,NA,NA,NA
2058,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.2672025638654585,1.5392449796054475,SSPs,NA,NA,NA
2059,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.282595013661513,1.5392449796054475,SSPs,NA,NA,NA
2060,AIM/CGE,SSP4-Baseline,ASIA,27.05812861445847,3.2979874634575674,3.2979874634575674,1.5392449796054475,SSPs,NA,NA,NA
2061,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.311266011321217,1.3278547863649681,SSPs,NA,NA,NA
2062,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.324544559184867,1.3278547863649681,SSPs,NA,NA,NA
2063,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.3378231070485165,1.3278547863649681,SSPs,NA,NA,NA
2064,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.351101654912166,1.3278547863649681,SSPs,NA,NA,NA
2065,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.3643802027758163,1.3278547863650125,SSPs,NA,NA,NA
2066,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.377658750639466,1.3278547863649681,SSPs,NA,NA,NA
2067,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.3909372985031156,1.3278547863649681,SSPs,NA,NA,NA
2068,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.4042158463667653,1.3278547863649681,SSPs,NA,NA,NA
2069,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.417494394230415,1.3278547863649681,SSPs,NA,NA,NA
2070,AIM/CGE,SSP4-Baseline,ASIA,30.900517832421233,3.4307729420940647,3.4307729420940647,1.3278547863649681,SSPs,NA,NA,NA
2071,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.4419632812960286,1.1190339201963884,SSPs,NA,NA,NA
2072,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.4531536204979925,1.1190339201963884,SSPs,NA,NA,NA
2073,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.4643439596999563,1.1190339201963884,SSPs,NA,NA,NA
2074,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.4755342989019202,1.1190339201963884,SSPs,NA,NA,NA
2075,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.486724638103884,1.1190339201963884,SSPs,NA,NA,NA
2076,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.4979149773058484,1.1190339201964328,SSPs,NA,NA,NA
2077,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.5091053165078123,1.1190339201963884,SSPs,NA,NA,NA
2078,AIM/CGE,SSP4-Baseline,ASIA,NA,NA,3.520295655709776,1.1190339201963884,SSPs,NA,NA,NA
